idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist,iteration
13_2_4,MWG,dynamic,4.0,4.01617,3.68377,4.38757,-0.37138999,0.14143999,0.39740998,0.090579994,0.69595,0.1805,3.7509015,4.283561,0.0,0.96,1.9875863,13_2
13_2_4,MWG,stoch,4.0,4.69334,4.49246,5.14821,-0.45487,0.13587,0.47472998,0.092209995,0.51499,0.09685,4.4590635,4.9793253,0.0,0.718,1.9875863,13_2
13_2_4,MWG_rep,dynamic,4.0,4.0984898,3.8246498,4.38757,-0.28908,0.12854,0.31636998,0.07211,0.67996,0.18250999,3.8114452,4.322974,0.0,0.96999997,2.1838198,13_2
13_2_4,MWG_rep,stoch,4.0,4.8386297,4.64205,5.14821,-0.30958,0.12002999,0.33203998,0.0645,0.45003998,0.08568,4.5591164,5.04147,0.0,0.71599996,2.1838198,13_2
13_3_0,true_net,dynamic,2.0,4.19892,3.7107599,4.17131,0.02761,0.01359,0.030779999,0.00738,0.02761,0.0074799997,4.172257,4.2259603,0.0,0.31599998,0.34945542,13_3
13_3_0,true_net,stoch,2.0,5.18783,4.9864798,5.15397,0.033859998,0.01673,0.03777,0.00733,0.033859998,0.0064999997,5.1549597,5.221033,0.0,0.294,0.34945542,13_3
13_3_0,obs_net,dynamic,2.0,1.23298,0.37816,4.17131,-2.93833,0.20815,2.94569,0.70618,2.93833,0.76778,0.8275838,1.6497266,0.0,0.0019999999,7.1420593,13_3
13_3_0,obs_net,stoch,2.0,1.5189799,1.51297,5.15397,-3.63499,0.23605,3.6426399,0.70676,3.63499,0.69758,1.0602926,1.9912814,0.0,0.0,7.1420593,13_3
13_3_0,MWG,dynamic,2.0,3.8213499,3.55706,4.17131,-0.34996,0.12593,0.37193,0.089159995,0.67126,0.18867,3.5629346,4.0429645,0.0,0.98999995,2.0749989,13_3
13_3_0,MWG,stoch,2.0,4.8052497,4.62403,5.15397,-0.34871998,0.16117999,0.38417,0.07454,0.42712,0.08024,4.4900923,5.0772424,0.0,0.79999995,2.0749989,13_3
13_3_0,MWG_rep,dynamic,2.0,3.58955,3.40869,4.17131,-0.58176,0.1183,0.59367,0.14231999,0.77147996,0.20367,3.3486605,3.8152833,0.0,0.982,2.3668518,13_3
13_3_0,MWG_rep,stoch,2.0,4.51298,4.34042,5.15397,-0.64098996,0.110999994,0.65053,0.12622,0.66920996,0.12517999,4.297542,4.7332897,0.0,0.478,2.3668518,13_3
13_3_1,true_net,dynamic,2.5,4.1988997,3.7109299,4.17131,0.02759,0.013499999,0.03072,0.0073599997,0.02759,0.0074899998,4.1722403,4.225178,0.0,0.31599998,0.34551504,13_3
13_3_1,true_net,stoch,2.5,5.1878,4.9863997,5.15397,0.03383,0.01661,0.03769,0.00731,0.03383,0.00649,5.155036,5.2202396,0.0,0.302,0.34551504,13_3
13_3_1,obs_net,dynamic,2.5,1.2219,0.40377998,4.17131,-2.94941,0.2519,2.96015,0.70963997,2.94941,0.77026,0.728302,1.7221801,0.0,0.0019999999,7.251403,13_3
13_3_1,obs_net,stoch,2.5,1.50727,1.5003799,5.15397,-3.6467,0.28599998,3.6578999,0.70972997,3.6467,0.69988,0.9471824,2.0760744,0.0,0.0,7.251403,13_3
13_3_1,MWG,dynamic,2.5,3.77626,3.55771,4.17131,-0.39505,0.14502,0.42082998,0.100889996,0.70431,0.19679,3.4995594,4.059344,0.0,0.98999995,2.090717,13_3
13_3_1,MWG,stoch,2.5,4.7739697,4.60041,5.15397,-0.38,0.1567,0.41103998,0.07975,0.45117998,0.08393,4.4833536,5.0834913,0.0,0.82799995,2.090717,13_3
13_3_1,MWG_rep,dynamic,2.5,3.2454698,3.11062,4.17131,-0.92583996,0.13477999,0.9356,0.22429,1.0123299,0.25636,2.9871142,3.5121849,0.0,0.972,2.8203418,13_3
13_3_1,MWG_rep,stoch,2.5,4.08042,3.93831,5.15397,-1.07355,0.12787999,1.0811399,0.20977,1.07635,0.20292999,3.828838,4.3282757,0.0,0.14,2.8203418,13_3
13_3_2,true_net,dynamic,3.0,4.1988,3.71079,4.17131,0.02749,0.013479999,0.03062,0.00734,0.02749,0.00746,4.1725984,4.2250257,0.0,0.31599998,0.34779912,13_3
13_3_2,true_net,stoch,3.0,5.1876698,4.98634,5.15397,0.03371,0.0166,0.03757,0.0072899996,0.03371,0.00647,5.1554418,5.2200947,0.0,0.114,0.34779912,13_3
13_3_2,obs_net,dynamic,3.0,1.1277599,0.34838,4.17131,-3.04355,0.30668,3.05896,0.73332995,3.04355,0.79749,0.5149803,1.7247992,0.0,0.0019999999,7.4645133,13_3
13_3_2,obs_net,stoch,3.0,1.40221,1.40684,5.15397,-3.75176,0.35092,3.7681398,0.73111,3.75176,0.72076,0.7000777,2.0867314,0.0,0.0,7.4645133,13_3
13_3_2,MWG,dynamic,3.0,3.7070098,3.48416,4.17131,-0.46429998,0.20038,0.5057,0.12123,0.73149997,0.19894,3.3722355,4.1024175,0.0,0.97999996,2.1702871,13_3
13_3_2,MWG,stoch,3.0,4.67668,4.50127,5.15397,-0.47728997,0.20626,0.51995,0.10088,0.5147,0.096039996,4.338531,5.0498743,0.0,0.782,2.1702871,13_3
13_3_2,MWG_rep,dynamic,3.0,3.2096598,3.06321,4.17131,-0.96164995,0.12739,0.97005,0.23255,1.05302,0.26598,2.9515061,3.448068,0.0,0.968,2.8591292,13_3
13_3_2,MWG_rep,stoch,3.0,4.02842,3.8859198,5.15397,-1.1255499,0.13225,1.1333,0.21989,1.12877,0.21359,3.7508364,4.2713046,0.0,0.146,2.8591292,13_3
13_3_3,true_net,dynamic,3.5,4.19865,3.71051,4.17131,0.027339999,0.01365,0.03056,0.00733,0.027339999,0.0074099996,4.17158,4.225401,0.0,0.31599998,0.34647998,13_3
13_3_3,true_net,stoch,3.5,5.18749,4.9861097,5.15397,0.03352,0.0168,0.037499998,0.00728,0.03352,0.00643,5.1541715,5.2203255,0.0,0.55799997,0.34647998,13_3
13_3_3,obs_net,dynamic,3.5,0.90217996,0.17051,4.17131,-3.26913,0.38026,3.29117,0.789,3.26913,0.86417997,0.1544981,1.6448035,0.0,0.0019999999,7.8538465,13_3
13_3_3,obs_net,stoch,3.5,1.14289,1.14,5.15397,-4.01108,0.4416,4.03532,0.78295,4.01108,0.77242,0.27666295,2.0043187,0.0,0.0,7.8538465,13_3
13_3_3,MWG,dynamic,3.5,3.5351899,3.29996,4.17131,-0.63611996,0.14033,0.65142,0.15617,0.79826,0.20630999,3.2391825,3.7780824,0.0,0.96,2.2491477,13_3
13_3_3,MWG,stoch,3.5,4.46004,4.29442,5.15397,-0.69391996,0.15132,0.71023,0.1378,0.7044,0.13184999,4.1367283,4.7207947,0.0,0.58,2.2491477,13_3
13_3_3,MWG_rep,dynamic,3.5,3.32667,3.16723,4.17131,-0.84463996,0.15258999,0.85831,0.20577,0.94991,0.24347,3.0245643,3.6271844,0.0,0.97999996,2.608797,13_3
13_3_3,MWG_rep,stoch,3.5,4.2204,4.07414,5.15397,-0.93356997,0.14932999,0.94544,0.18344,0.94268,0.17738,3.9302537,4.5347037,0.0,0.264,2.608797,13_3
13_3_4,true_net,dynamic,4.0,4.1988397,3.7109098,4.17131,0.02753,0.01359,0.0307,0.0073599997,0.02753,0.0074699996,4.1717772,4.2251754,0.0,0.31599998,0.34516504,13_3
13_3_4,true_net,stoch,4.0,5.18772,4.98635,5.15397,0.03376,0.01673,0.03768,0.00731,0.03376,0.00648,5.1544642,5.2201157,0.0,0.40199998,0.34516504,13_3
13_3_4,obs_net,dynamic,4.0,0.56659,-0.12958999,4.17131,-3.6047199,0.46172,3.6341698,0.87123,3.6047199,0.96440995,-0.34408107,1.4762225,0.0,0.0,8.414001,13_3
13_3_4,obs_net,stoch,4.0,0.74652,0.75067997,5.15397,-4.4074397,0.54390997,4.44088,0.86164,4.4074397,0.85147,-0.32298434,1.8189874,0.0,0.0,8.414001,13_3
