,idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand,model,type,abs_bias,ci_length
108,331.0,0.55600005,0.554,0.69200003,-0.136,0.08400001,0.35700002,0.38000003,0.25500003,0.264,0.20300001,2093.102,0.51600003,0.549,0.39800003,0.72900003,1.0,0.41000003,Linear_1S,dynamic,Linear,1S,0.136,0.331
109,331.0,0.63100004,0.605,0.69200003,-0.061000004,0.15100001,0.256,0.40300003,0.19600001,0.259,0.187,2220.4072,0.37,0.582,0.41900003,1.024,1.0,0.55600005,BYM_1S,dynamic,BYM,1S,0.061000004,0.6049999699999999
110,331.0,2.187,2.1780002,2.6200001,-0.43300003,0.33400002,0.60400003,0.702,0.49,0.55600005,0.179,0.20400001,0.231,0.268,1.5610001,2.8730001,1.0,0.73600006,Linear_1S,stoch,Linear,1S,0.43300003,1.312
111,331.0,2.479,2.3790002,2.6200001,-0.141,0.592,0.43800002,0.75500005,0.34500003,0.57000005,0.177,0.21900001,0.16700001,0.28800002,1.6400001,4.0160003,1.0,0.98600006,BYM_1S,stoch,BYM,1S,0.141,2.3760002
112,386.0,0.569,0.568,0.69200003,-0.123,0.07300001,0.20500001,0.24300002,0.123,0.13100001,0.18200001,0.18100001,0.296,0.351,0.43100002,0.717,1.0,1.0,Linear_oracle,dynamic,Linear,Oracle,0.123,0.28599998
113,386.0,0.70600003,0.67800003,0.69200003,0.014,0.155,0.141,0.36400002,0.07300001,0.142,0.16600001,0.179,0.20400001,0.526,0.48200002,1.098,1.0,1.0,BYM_oracle,dynamic,BYM,Oracle,0.014,0.6159999800000001
114,386.0,2.1560001,2.15,2.6200001,-0.46400002,0.275,0.485,0.57100004,0.46400002,0.47800002,0.18200001,0.18100001,0.185,0.21800001,1.6340001,2.7150002,1.0,1.0,Linear_oracle,stoch,Linear,Oracle,0.46400002,1.0810001
115,386.0,2.676,2.5700002,2.6200001,0.056,0.58900005,0.08800001,0.62100005,0.075,0.44400004,0.16600001,0.171,0.034,0.23700002,1.8280001,4.168,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.056,2.3399999000000005
116,386.0,0.35300002,0.354,0.69200003,-0.33900002,0.075,0.48800004,0.503,0.363,0.36900002,0.48900002,894.5231,0.70500004,0.72700006,0.208,0.50100005,0.0,0.33600003,Linear_observed,dynamic,Linear,Obs.,0.33900002,0.29300005000000007
117,386.0,0.18900001,-0.0050000004,0.69200003,-0.503,0.54,0.87600005,1.118,0.527,0.76600003,1.006,3924.8682,1.2650001,1.616,-0.31100002,1.0780001,1.0,0.76400006,BYM_observed,dynamic,BYM,Obs.,0.503,1.38900012
118,386.0,1.3100001,1.3110001,2.6200001,-1.3100001,0.261,1.5000001,1.526,1.3100001,1.3180001,0.5,0.47100002,0.572,0.582,0.80300003,1.825,0.0,0.112,Linear_observed,stoch,Linear,Obs.,1.3100001,1.02199997
119,386.0,0.67800003,-0.0050000004,2.6200001,-1.9420002,1.8330001,2.075,2.8720002,1.9420002,2.572,0.952,0.9990001,0.79200006,1.0960001,-0.9990001,3.7230003,1.0,0.77800006,BYM_observed,stoch,BYM,Obs.,1.9420002,4.7220004
120,386.0,0.43500003,0.43100002,0.69200003,-0.257,0.079,0.41000003,0.44400004,0.29700002,0.32200003,0.372,1230.936,0.592,0.642,0.291,0.60300004,0.0,0.71000004,Linear_3S,dynamic,Linear,3S,0.257,0.31200004
121,386.0,1.687,1.672,2.6200001,-0.933,0.303,1.072,1.1420001,0.93500006,0.96300006,0.356,0.347,0.409,0.43600002,1.125,2.325,0.0,0.44200003,Linear_3S,stoch,Linear,3S,0.933,1.2000000000000002
122,386.0,0.57100004,0.52900004,0.69200003,-0.12100001,0.2,0.35000002,0.624,0.261,0.354,0.284,1323.052,0.50600004,0.90200007,0.316,1.093,1.0,0.82600003,BYM_3S,dynamic,BYM,3S,0.12100001,0.7769999999999999
123,386.0,2.21,2.0500002,2.6200001,-0.41000003,0.77300006,0.66,1.056,0.505,0.823,0.277,0.31,0.252,0.40300003,1.225,4.23,1.0,1.0,BYM_3S,stoch,BYM,3S,0.41000003,3.0050000000000003
124,386.0,0.59900004,0.596,0.69200003,-0.093,0.091000006,0.307,0.337,0.231,0.24400002,0.158,2305.599,0.44400004,0.48700002,0.425,0.785,1.0,0.462,Linear_1S,dynamic,Linear,1S,0.093,0.36000000000000004
125,386.0,0.77300006,0.73200005,0.69200003,0.081,0.21300001,0.342,0.57900006,0.25100002,0.303,0.23,2599.9922,0.49400002,0.837,0.47900003,1.312,1.0,0.6,BYM_1S,dynamic,BYM,1S,0.081,0.83299997
126,386.0,2.3270001,2.3170002,2.6200001,-0.293,0.35500002,0.499,0.628,0.388,0.48600003,0.14500001,0.18,0.19100001,0.24000001,1.649,3.0530002,1.0,0.864,Linear_1S,stoch,Linear,1S,0.293,1.4040002
127,386.0,3.0000002,2.8430002,2.6200001,0.38000003,0.827,0.54800004,1.011,0.45800003,0.72700006,0.24100001,0.298,0.209,0.386,1.858,5.0870004,1.0,0.96000004,BYM_1S,stoch,BYM,1S,0.38000003,3.2290004
128,441.0,0.55600005,0.555,0.69200003,-0.136,0.072000004,0.35700002,0.377,0.136,0.16100001,0.19900002,0.143,0.51600003,0.545,0.41900003,0.702,1.0,0.896,Linear_oracle,dynamic,Linear,Oracle,0.136,0.28299996999999993
129,441.0,0.89500004,0.855,0.69200003,0.20300001,0.23900001,0.38500002,0.615,0.20300001,0.24700001,0.335,0.298,0.55600005,0.88900006,0.544,1.488,1.0,1.0,BYM_oracle,dynamic,BYM,Oracle,0.20300001,0.944
130,441.0,2.1000001,2.0930002,2.6200001,-0.52000004,0.26900002,0.523,0.601,0.521,0.53400004,0.201,0.21300001,0.2,0.22900002,1.5840001,2.647,1.0,0.53000003,Linear_oracle,stoch,Linear,Oracle,0.52000004,1.0629998999999999
131,441.0,3.39,3.2370002,2.6200001,0.77000004,0.906,0.79300004,1.235,0.77000004,0.88400006,0.33600003,0.34100002,0.303,0.47100002,2.0630002,5.644,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.77000004,3.5809998000000003
132,441.0,0.28500003,0.28500003,0.69200003,-0.407,0.071,0.615,0.625,0.42700002,0.43100002,0.588,800.95404,0.88900006,0.90400004,0.148,0.42600003,0.0,0.296,Linear_observed,dynamic,Linear,Obs.,0.407,0.27800002999999995
133,441.0,0.51500005,0.44500002,0.69200003,-0.177,0.28100002,0.416,0.74200004,0.31100002,0.42400002,0.40800002,1262.859,0.601,1.072,0.172,1.2420001,1.0,0.70400006,BYM_observed,dynamic,BYM,Obs.,0.177,1.0700001000000001
134,441.0,1.062,1.059,2.6200001,-1.5580001,0.25100002,1.7220001,1.743,1.5580001,1.5600001,0.595,0.568,0.657,0.665,0.57600003,1.5640001,0.0,0.05,Linear_observed,stoch,Linear,Obs.,1.5580001,0.9880000699999999
135,441.0,1.9360001,1.672,2.6200001,-0.684,1.0370001,1.001,1.462,0.76500005,1.164,0.40500003,0.43500003,0.38200003,0.558,0.683,4.612,1.0,0.98600006,BYM_observed,stoch,BYM,Obs.,0.684,3.9290000000000003
136,441.0,0.379,0.37800002,0.69200003,-0.31300002,0.082,0.551,0.577,0.36,0.384,0.453,1378.218,0.79600006,0.83300006,0.22200002,0.544,0.0,0.67,Linear_3S,dynamic,Linear,3S,0.31300002,0.3219999800000001
137,441.0,1.4120001,1.4130001,2.6200001,-1.2080001,0.294,1.33,1.383,1.2080001,1.218,0.46100003,0.446,0.508,0.528,0.84200007,1.996,0.0,0.19000001,Linear_3S,stoch,Linear,3S,1.2080001,1.15399993
138,441.0,0.55600005,0.52900004,0.69200003,-0.136,0.23300001,0.33400002,0.69500005,0.24700001,0.397,0.32700002,1452.7261,0.48200002,1.0040001,0.21900001,1.0910001,1.0,0.87600005,BYM_3S,dynamic,BYM,3S,0.136,0.87200009
139,441.0,2.091,1.9920001,2.6200001,-0.52900004,0.87600005,0.76400006,1.2,0.59400004,0.95900005,0.32700002,0.36400002,0.29200003,0.45800003,0.827,4.097,1.0,0.998,BYM_3S,stoch,BYM,3S,0.52900004,3.2700000000000005
140,441.0,0.57100004,0.56700003,0.69200003,-0.12100001,0.1,0.453,0.47300002,0.3,0.312,0.194,2745.4001,0.65500003,0.683,0.38300002,0.777,1.0,0.41200003,Linear_1S,dynamic,Linear,1S,0.12100001,0.39399998
141,441.0,0.84800005,0.8,0.69200003,0.156,0.266,0.37,0.65900004,0.27600002,0.351,0.317,3289.5962,0.535,0.952,0.47100002,1.5020001,1.0,0.68,BYM_1S,dynamic,BYM,1S,0.156,1.03100008
142,441.0,2.104,2.092,2.6200001,-0.51600003,0.36400002,0.675,0.77900004,0.554,0.62100005,0.209,0.22600001,0.25800002,0.29700002,1.4210001,2.8530002,1.0,0.69600004,Linear_1S,stoch,Linear,1S,0.51600003,1.4320000999999998
143,441.0,3.1520002,2.97,2.6200001,0.532,0.99100006,0.683,1.2260001,0.583,0.8880001,0.305,0.365,0.261,0.46800002,1.7500001,5.5860004,1.0,0.98800004,BYM_1S,stoch,BYM,1S,0.532,3.8360002999999994
144,496.0,0.638,0.637,0.69200003,-0.054,0.079,0.238,0.272,0.098000005,0.126,0.113000005,0.13800001,0.344,0.393,0.48900002,0.79700005,1.0,0.91200006,Linear_oracle,dynamic,Linear,Oracle,0.054,0.30800003
145,496.0,0.832,0.79600006,0.69200003,0.14,0.19700001,0.187,0.409,0.14,0.193,0.25,0.28500003,0.27100003,0.591,0.55300003,1.309,1.0,1.0,BYM_oracle,dynamic,BYM,Oracle,0.14,0.75599997
146,496.0,2.4090002,2.403,2.6200001,-0.21100001,0.296,0.21800001,0.39000002,0.21200001,0.31500003,0.11400001,0.125,0.083000004,0.149,1.848,3.005,1.0,0.97,Linear_oracle,stoch,Linear,Oracle,0.21100001,1.1569999999999998
147,496.0,3.147,3.009,2.6200001,0.527,0.74500006,0.573,0.97,0.527,0.66,0.24900001,0.24800001,0.21900001,0.37,2.0900002,4.953,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.527,2.8629998000000003
148,496.0,0.30900002,0.30800003,0.69200003,-0.38300002,0.069000006,0.573,0.58400005,0.40600002,0.41000003,0.554,844.37805,0.82800007,0.84400004,0.177,0.446,0.0,0.30600002,Linear_observed,dynamic,Linear,Obs.,0.38300002,0.269
149,496.0,0.061000004,0.006,0.69200003,-0.63100004,0.67200005,1.225,1.4540001,0.652,1.0630001,1.0200001,6017.93,1.769,2.1000001,-0.611,0.841,1.0,0.768,BYM_observed,dynamic,BYM,Obs.,0.63100004,1.452
150,496.0,1.1620001,1.159,2.6200001,-1.4580001,0.25,1.6320001,1.654,1.4580001,1.462,0.55600005,0.528,0.623,0.63100004,0.68100005,1.6630001,0.0,0.076000005,Linear_observed,stoch,Linear,Obs.,1.4580001,0.9820000500000001
151,496.0,0.208,0.018000001,2.6200001,-2.4120002,2.3920002,2.522,3.6750002,2.4120002,2.969,0.99100006,1.167,0.96300006,1.4020001,-2.193,2.989,1.0,0.6,BYM_observed,stoch,BYM,Obs.,2.4120002,5.182
152,496.0,0.367,0.36400002,0.69200003,-0.32500002,0.074,0.531,0.55200005,0.36200002,0.38000003,0.47000003,1200.0321,0.767,0.79800004,0.23200001,0.518,0.0,0.58000004,Linear_3S,dynamic,Linear,3S,0.32500002,0.28599999
153,496.0,1.3920001,1.3840001,2.6200001,-1.228,0.273,1.3570001,1.401,1.228,1.2360001,0.469,0.45100003,0.518,0.535,0.88600004,1.9460001,0.0,0.15400001,Linear_3S,stoch,Linear,3S,1.228,1.0600000600000001
154,496.0,0.289,0.38700002,0.69200003,-0.40300003,0.37100002,0.578,0.906,0.41500002,0.51000005,0.623,1425.385,0.83400005,1.309,-0.38000003,0.87000006,1.0,0.744,BYM_3S,dynamic,BYM,3S,0.40300003,1.25000009
155,496.0,1.1060001,1.473,2.6200001,-1.514,1.4030001,1.6560001,2.204,1.5150001,1.6650001,0.62,0.625,0.632,0.841,-1.3700001,3.3090003,1.0,0.952,BYM_3S,stoch,BYM,3S,1.514,4.6790004
156,496.0,0.587,0.58400005,0.69200003,-0.105000004,0.101,0.409,0.432,0.28500003,0.296,0.177,2807.267,0.591,0.624,0.39600003,0.794,1.0,0.41200003,Linear_1S,dynamic,Linear,1S,0.105000004,0.39799997000000004
157,496.0,0.70000005,0.66700006,0.69200003,0.008,0.192,0.254,0.46100003,0.20400001,0.29200003,0.202,3005.6682,0.367,0.666,0.42700002,1.174,1.0,0.63600004,BYM_1S,dynamic,BYM,1S,0.008,0.74699998
158,496.0,2.214,2.203,2.6200001,-0.40600002,0.379,0.586,0.712,0.47400004,0.56100005,0.178,0.20600002,0.224,0.272,1.501,2.9880002,1.0,0.808,Linear_1S,stoch,Linear,1S,0.40600002,1.4870002000000002
159,496.0,2.647,2.519,2.6200001,0.027,0.72700006,0.41700003,0.859,0.33100003,0.632,0.202,0.24900001,0.15900001,0.328,1.6170001,4.4420004,1.0,0.998,BYM_1S,stoch,BYM,1S,0.027,2.8250003
0,10.0,0.492,0.49,0.69200003,-0.2,0.068,0.33900002,0.36100003,0.201,0.202,0.29000002,0.268,0.49,0.522,0.36200002,0.629,0.0,0.896,Linear_oracle,dynamic,Linear,Oracle,0.2,0.26699998
1,10.0,0.693,0.651,0.69200003,0.001,0.20400001,0.12100001,0.44500002,0.07,0.177,0.22000001,0.223,0.17500001,0.642,0.423,1.213,1.0,1.0,BYM_oracle,dynamic,BYM,Oracle,0.001,0.79
2,10.0,1.8610001,1.8540001,2.6200001,-0.75900006,0.257,0.79200006,0.841,0.75900006,0.76000005,0.29000002,0.29000002,0.30200002,0.321,1.3750001,2.38,0.0,0.0,Linear_oracle,stoch,Linear,Oracle,0.75900006,1.0049998999999998
3,10.0,2.6290002,2.469,2.6200001,0.009000001,0.77300006,0.079,0.808,0.059000004,0.586,0.22000001,0.22500001,0.030000001,0.30800003,1.6060001,4.605,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.009000001,2.9989999000000003
4,10.0,0.32000002,0.32000002,0.69200003,-0.372,0.069000006,0.54,0.55300003,0.39200002,0.39600003,0.537,759.55804,0.781,0.799,0.18400002,0.46,0.0,0.284,Linear_observed,dynamic,Linear,Obs.,0.372,0.27599998000000003
5,10.0,-0.064,-0.238,0.69200003,-0.75600004,0.614,1.3010001,1.503,0.75600004,1.006,1.2270001,3838.0613,1.8790001,2.1720002,-0.657,0.87900007,1.0,0.786,BYM_observed,dynamic,BYM,Obs.,0.75600004,1.53600007
6,10.0,1.2040001,1.202,2.6200001,-1.416,0.252,1.5940001,1.616,1.417,1.4210001,0.541,0.512,0.60800004,0.61700004,0.712,1.7090001,0.0,0.086,Linear_observed,stoch,Linear,Obs.,1.416,0.9970001
7,10.0,-0.23600002,-0.82400006,2.6200001,-2.8560002,2.183,2.9610002,3.805,2.8560002,3.2990003,1.1810001,1.2880001,1.13,1.452,-2.3930001,3.098,1.0,0.624,BYM_observed,stoch,BYM,Obs.,2.8560002,5.4910001
8,10.0,0.35000002,0.347,0.69200003,-0.342,0.068,0.513,0.53300005,0.36400002,0.37600002,0.49500003,835.991,0.74100006,0.77000004,0.224,0.49,0.0,0.50600004,Linear_3S,dynamic,Linear,3S,0.342,0.266
9,10.0,1.355,1.3460001,2.6200001,-1.2650001,0.259,1.3950001,1.4310001,1.2650001,1.269,0.483,0.462,0.53300005,0.546,0.86600006,1.889,0.0,0.104,Linear_3S,stoch,Linear,3S,1.2650001,1.02299994
10,10.0,0.55300003,0.47200003,0.69200003,-0.13900001,0.351,0.40600002,0.88100004,0.30200002,0.43,0.416,1043.166,0.586,1.2720001,0.21200001,1.5890001,1.0,0.89800006,BYM_3S,dynamic,BYM,3S,0.13900001,1.3770000900000001
11,10.0,2.137,1.8270001,2.6200001,-0.483,1.3590001,0.74200004,1.5870001,0.568,1.149,0.41200003,0.43300003,0.28300002,0.606,0.81500006,6.156,1.0,1.0,BYM_3S,stoch,BYM,3S,0.483,5.34099994
12,10.0,0.45800003,0.45600003,0.69200003,-0.23400001,0.082,0.437,0.455,0.29700002,0.30400002,0.33800003,1550.999,0.632,0.657,0.30400002,0.625,0.0,0.38200003,Linear_1S,dynamic,Linear,1S,0.23400001,0.32099998
13,10.0,0.71400005,0.661,0.69200003,0.022000002,0.261,0.455,0.77300006,0.296,0.35700002,0.27600002,1766.3981,0.657,1.1170001,0.367,1.389,1.0,0.72400004,BYM_1S,dynamic,BYM,1S,0.022000002,1.022
14,10.0,1.7830001,1.7750001,2.6200001,-0.837,0.32000002,0.95900005,1.019,0.84200007,0.86,0.32000002,0.31100002,0.36600003,0.38900003,1.1780001,2.4350002,0.0,0.32200003,Linear_1S,stoch,Linear,1S,0.837,1.2570001000000002
15,10.0,2.772,2.5660002,2.6200001,0.15200001,1.013,0.467,1.1370001,0.37800002,0.82800007,0.28100002,0.33200002,0.178,0.43400002,1.424,5.386,1.0,1.0,BYM_1S,stoch,BYM,1S,0.15200001,3.962
16,65.0,0.497,0.49500003,0.69200003,-0.19500001,0.066,0.44000003,0.455,0.19600001,0.20300001,0.28300002,0.18900001,0.63600004,0.657,0.37,0.629,0.0,0.896,Linear_oracle,dynamic,Linear,Oracle,0.19500001,0.259
17,65.0,0.674,0.64500004,0.69200003,-0.018000001,0.16800001,0.080000006,0.34600002,0.033,0.15100001,0.187,0.187,0.116000004,0.5,0.43600002,1.0960001,1.0,1.0,BYM_oracle,dynamic,BYM,Oracle,0.018000001,0.6600000799999999
18,65.0,1.8750001,1.868,2.6200001,-0.74500006,0.24800001,0.75600004,0.804,0.74600005,0.74700004,0.28500003,0.294,0.289,0.307,1.399,2.3730001,0.0,0.026,Linear_oracle,stoch,Linear,Oracle,0.74500006,0.9740001
19,65.0,2.551,2.4390001,2.6200001,-0.069000006,0.637,0.072000004,0.67300004,0.069000006,0.49800003,0.187,0.192,0.027,0.257,1.649,4.151,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.069000006,2.502
20,65.0,0.25500003,0.254,0.69200003,-0.437,0.069000006,0.656,0.665,0.45200002,0.45600003,0.632,643.48206,0.9480001,0.961,0.12200001,0.39200002,0.0,0.272,Linear_observed,dynamic,Linear,Obs.,0.437,0.27000001
21,65.0,0.381,0.323,0.69200003,-0.31100002,0.22600001,0.43800002,0.675,0.32700002,0.43500003,0.51100004,890.80304,0.633,0.975,0.120000005,0.99600005,1.0,0.60400003,BYM_observed,dynamic,BYM,Obs.,0.31100002,0.8760000450000001
22,65.0,0.95500004,0.95000005,2.6200001,-1.6650001,0.24700001,1.8210001,1.84,1.6650001,1.6660001,0.63600004,0.611,0.69500005,0.702,0.48000002,1.447,0.0,0.028,Linear_observed,stoch,Linear,Obs.,1.6650001,0.96699998
23,65.0,1.44,1.2190001,2.6200001,-1.1800001,0.837,1.391,1.6370001,1.1830001,1.386,0.51000005,0.509,0.531,0.625,0.48800004,3.7440002,1.0,0.934,BYM_observed,stoch,BYM,Obs.,1.1800001,3.2560001599999997
24,65.0,0.34500003,0.342,0.69200003,-0.347,0.07300001,0.588,0.61,0.381,0.40300003,0.50100005,1043.4071,0.85,0.882,0.21100001,0.499,0.0,0.65000004,Linear_3S,dynamic,Linear,3S,0.347,0.28799999
25,65.0,1.3060001,1.297,2.6200001,-1.314,0.26900002,1.4260001,1.468,1.314,1.319,0.50200003,0.48700002,0.544,0.56,0.80500007,1.868,0.0,0.104,Linear_3S,stoch,Linear,3S,1.314,1.0629999300000001
26,65.0,0.522,0.48100004,0.69200003,-0.17,0.19600001,0.317,0.57000005,0.23200001,0.363,0.32700002,1231.4911,0.45800003,0.823,0.25500003,1.0,1.0,0.89400005,BYM_3S,dynamic,BYM,3S,0.17,0.7449999700000001
27,65.0,1.983,1.8240001,2.6200001,-0.637,0.74200004,0.82500005,1.1500001,0.67,0.933,0.326,0.347,0.31500003,0.439,0.97400004,3.785,1.0,1.0,BYM_3S,stoch,BYM,3S,0.637,2.81099996
28,65.0,0.535,0.532,0.69200003,-0.157,0.09,0.48400003,0.5,0.30400002,0.314,0.23300001,2216.3972,0.69900006,0.72300005,0.36600003,0.71800005,1.0,0.41200003,Linear_1S,dynamic,Linear,1S,0.157,0.35200002
29,65.0,0.65800005,0.62600005,0.69200003,-0.034,0.18300001,0.28,0.46,0.216,0.289,0.20600002,2457.0771,0.40500003,0.665,0.40100002,1.1040001,1.0,0.632,BYM_1S,dynamic,BYM,1S,0.034,0.7030000799999999
30,65.0,2.006,1.9970001,2.6200001,-0.614,0.335,0.739,0.823,0.63100004,0.67800003,0.23900001,0.24900001,0.282,0.314,1.378,2.6890001,1.0,0.564,Linear_1S,stoch,Linear,1S,0.614,1.3110001
31,65.0,2.4770002,2.352,2.6200001,-0.143,0.688,0.43,0.83500004,0.342,0.632,0.20700002,0.24300002,0.164,0.319,1.5150001,4.157,1.0,1.0,BYM_1S,stoch,BYM,1S,0.143,2.6419999
32,120.0,0.588,0.587,0.69200003,-0.104,0.069000006,0.18,0.22100002,0.104,0.115,0.156,0.15400001,0.259,0.32000002,0.45900002,0.72700006,1.0,1.0,Linear_oracle,dynamic,Linear,Oracle,0.104,0.26800003999999994
33,120.0,0.73700005,0.70600003,0.69200003,0.045,0.163,0.162,0.36900002,0.060000002,0.14,0.16900001,0.16900001,0.23400001,0.53300005,0.51000005,1.143,1.0,1.0,BYM_oracle,dynamic,BYM,Oracle,0.045,0.63299995
34,120.0,2.227,2.2210002,2.6200001,-0.393,0.25800002,0.409,0.497,0.393,0.411,0.156,0.157,0.156,0.19000001,1.738,2.749,1.0,1.0,Linear_oracle,stoch,Linear,Oracle,0.393,1.0110000000000001
35,120.0,2.792,2.677,2.6200001,0.172,0.61800003,0.17300001,0.66700006,0.172,0.45100003,0.16900001,0.17400001,0.066,0.25500003,1.937,4.335,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.172,2.3979999999999997
36,120.0,0.505,0.503,0.69200003,-0.187,0.082,0.36800003,0.39200002,0.27400002,0.287,0.272,1781.7971,0.532,0.56700003,0.347,0.67,0.0,0.39000002,Linear_observed,dynamic,Linear,Obs.,0.187,0.32300000000000006
37,120.0,0.87700003,0.78900003,0.69200003,0.185,0.372,0.669,1.003,0.416,0.46600002,0.40100002,2973.6921,0.96700007,1.4490001,0.43,1.8370001,1.0,0.65400004,BYM_observed,dynamic,BYM,Obs.,0.185,1.4070001
38,120.0,1.8720001,1.866,2.6200001,-0.748,0.296,1.0550001,1.1010001,0.827,0.869,0.286,0.30900002,0.402,0.42000002,1.304,2.4750001,0.0,0.448,Linear_observed,stoch,Linear,Obs.,0.748,1.1710000999999999
39,120.0,3.259,2.9290001,2.6200001,0.63900006,1.3790001,1.049,1.761,0.869,1.2310001,0.388,0.512,0.4,0.67200005,1.605,6.834,1.0,0.94200003,BYM_observed,stoch,BYM,Obs.,0.63900006,5.228999999999999
40,120.0,0.409,0.40600002,0.69200003,-0.28300002,0.079,0.42600003,0.45600003,0.31300002,0.33200002,0.41000003,1048.234,0.61600006,0.65900004,0.256,0.57100004,0.0,0.64400005,Linear_3S,dynamic,Linear,3S,0.28300002,0.31500004000000004
41,120.0,1.559,1.5510001,2.6200001,-1.0610001,0.296,1.212,1.2650001,1.062,1.0780001,0.40500003,0.38700002,0.462,0.483,0.98300004,2.161,0.0,0.294,Linear_3S,stoch,Linear,3S,1.0610001,1.1779999600000002
42,120.0,0.42800003,0.48000002,0.69200003,-0.264,0.34,0.39000002,0.77500004,0.287,0.425,0.441,1292.671,0.563,1.12,-0.42700002,0.9480001,1.0,0.78800005,BYM_3S,dynamic,BYM,3S,0.264,1.37500012
43,120.0,1.636,1.8340001,2.6200001,-0.984,1.2930001,1.161,1.7720001,0.989,1.2240001,0.437,0.45700002,0.44300002,0.67600006,-1.5840001,3.6090002,1.0,0.99000007,BYM_3S,stoch,BYM,3S,0.984,5.1930003
44,120.0,0.62100005,0.619,0.69200003,-0.071,0.1,0.298,0.33100003,0.23,0.245,0.14500001,2513.3992,0.43,0.47900003,0.42900002,0.822,1.0,0.508,Linear_1S,dynamic,Linear,1S,0.071,0.39299997999999997
45,120.0,0.81100005,0.758,0.69200003,0.119,0.24700001,0.35200003,0.623,0.26200002,0.32000002,0.268,2948.0042,0.509,0.90000004,0.48600003,1.4610001,1.0,0.67600006,BYM_1S,dynamic,BYM,1S,0.119,0.9750000699999999
46,120.0,2.352,2.3470001,2.6200001,-0.268,0.37800002,0.49800003,0.64000005,0.38900003,0.49400002,0.14400001,0.185,0.19000001,0.24400002,1.6300001,3.1090002,1.0,0.86800003,Linear_1S,stoch,Linear,1S,0.268,1.4790001000000002
47,120.0,3.0770001,2.8750002,2.6200001,0.45700002,0.93700004,0.61200005,1.141,0.52000004,0.80100006,0.26900002,0.32900003,0.23400001,0.43500003,1.8470001,5.5540004,1.0,0.95400006,BYM_1S,stoch,BYM,1S,0.45700002,3.7070003
48,175.0,0.47200003,0.47100002,0.69200003,-0.22000001,0.063,0.38000003,0.39600003,0.22100002,0.22100002,0.319,0.286,0.549,0.572,0.351,0.59900004,0.0,0.1,Linear_oracle,dynamic,Linear,Oracle,0.22000001,0.24800003999999998
49,175.0,0.67600006,0.63500005,0.69200003,-0.016,0.19900002,0.102000006,0.42000002,0.07,0.17600001,0.22200002,0.22600001,0.148,0.60700005,0.409,1.177,1.0,1.0,BYM_oracle,dynamic,BYM,Oracle,0.016,0.768
50,175.0,1.7850001,1.7810001,2.6200001,-0.83500004,0.23900001,0.869,0.90800005,0.83500004,0.83500004,0.319,0.319,0.33200002,0.34600002,1.3310001,2.2670002,0.0,0.0,Linear_oracle,stoch,Linear,Oracle,0.83500004,0.9360001
51,175.0,2.5640001,2.4090002,2.6200001,-0.056,0.754,0.11100001,0.79200006,0.079,0.59000003,0.22200002,0.22600001,0.042000003,0.30200002,1.554,4.4690003,1.0,1.0,BYM_oracle,stoch,BYM,Oracle,0.056,2.9150003
52,175.0,0.24700001,0.24700001,0.69200003,-0.44500002,0.063,0.632,0.64100003,0.453,0.45600003,0.643,440.76703,0.91300005,0.92600006,0.124000005,0.372,0.0,0.23600002,Linear_observed,dynamic,Linear,Obs.,0.44500002,0.247999995
53,175.0,0.021000002,0.133,0.69200003,-0.671,0.74700004,1.1,1.416,0.671,0.93200004,1.108,4478.9043,1.59,2.046,-1.0660001,0.883,1.0,0.73600006,BYM_observed,dynamic,BYM,Obs.,0.671,1.9490001
54,175.0,0.93600005,0.933,2.6200001,-1.6840001,0.22700001,1.8420001,1.858,1.6850001,1.6850001,0.643,0.61700004,0.703,0.70900005,0.49100003,1.3840001,0.0,0.018000001,Linear_observed,stoch,Linear,Obs.,1.6840001,0.89300007
55,175.0,0.08400001,0.50600004,2.6200001,-2.536,2.67,2.651,3.9110003,2.536,2.993,1.067,1.1700001,1.0120001,1.493,-3.8160002,3.141,1.0,0.64000005,BYM_observed,stoch,BYM,Obs.,2.536,6.9570001999999995
56,175.0,0.37100002,0.36900002,0.69200003,-0.321,0.068,0.52400005,0.546,0.354,0.374,0.46400002,1035.1261,0.757,0.78900003,0.246,0.51100004,0.0,0.606,Linear_3S,dynamic,Linear,3S,0.321,0.26500004
57,175.0,1.4260001,1.4200001,2.6200001,-1.194,0.25500003,1.314,1.3560001,1.195,1.2,0.45600003,0.439,0.50100005,0.517,0.94900006,1.9470001,0.0,0.148,Linear_3S,stoch,Linear,3S,1.194,0.9980000399999999
58,175.0,0.569,0.527,0.69200003,-0.123,0.194,0.30200002,0.535,0.22600001,0.33800003,0.28500003,1378.072,0.43600002,0.77300006,0.307,1.069,1.0,0.91200006,BYM_3S,dynamic,BYM,3S,0.123,0.762
