idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE_rel,MAPE,covering,mean_ind_cover,w_dist
290_0_1,MWG_rep,dynamic,2.5,1.80808,1.71776,4.3663898,-2.55831,0.82215,0.36925199999999997,0.311389985,True,0.94,5.218232
290_0_1,MWG_rep,gate,2.5,5.8049097,5.79487,14.05517,-8.250259,2.5428998,0.368544,0.287415,True,0.24399999,5.218232
290_0_1,MWG_misspec,dynamic,2.5,4.30716,4.15614,4.3663898,-0.05923,0.27313998,0.0588892,0.199979991,True,0.996,999.0
290_0_1,MWG_misspec,gate,2.5,13.802779,13.48193,14.05517,-0.25239,0.82179,0.0562672,0.09630899999999999,True,0.972,999.0
290_0_1,two_stage_refined,dynamic,2.5,3.63567,3.01351,4.3663898,-0.73070997,0.17855999,0.17227,0.23963,True,0.24599999,1.4348309
290_0_1,two_stage_refined,gate,2.5,11.69561,11.22359,14.05517,-2.35956,0.57003,0.17271,0.16934,False,0.19999999,1.4348309
290_0_1,two_stage_no_refine,dynamic,2.5,2.0680099,1.25515,4.3663898,-2.29838,0.20067999,0.52838,0.55845,False,0.015999999,3.852239
290_0_1,two_stage_no_refine,gate,2.5,6.7795596,6.61186,14.05517,-7.27561,0.65591997,0.51975,0.50905997,False,0.0,3.852239
290_0_1,two_stage_rep_refined,dynamic,2.5,1.79923,1.2940899,4.3663898,-2.56716,0.81391996,0.61678,0.62523997,True,0.17999999,5.2256255
290_0_1,two_stage_rep_refined,gate,2.5,5.77879,5.75881,14.05517,-8.27638,2.53348,0.61582,0.57675,True,0.042,5.2256255
290_0_1,cont_relax,dynamic,2.5,5.18038,5.08068,4.3663898,0.81399,0.16283,0.19012,0.32803,False,1.0,999.0
290_0_1,cont_relax,gate,2.5,16.83827,16.831749,14.05517,2.7831,0.249,0.1988,0.25186,False,0.69,999.0
290_0_2,true_net,dynamic,3.0,4.28638,3.80739,4.3663898,-0.08001,0.1362,0.03618,0.02396,True,1.0,0.2747046
290_0_2,true_net,gate,3.0,13.80202,13.25385,14.05517,-0.25314,0.43625998,0.035889998,0.017579999,True,1.0,0.2747046
290_0_2,obs_net,dynamic,3.0,1.07748,0.39097998,4.3663898,-3.28891,0.52835,0.76289,0.82255995,False,0.0,5.779422
290_0_2,obs_net,gate,3.0,3.5270598,3.53787,14.05517,-10.5281,1.59926,0.75764996,0.74158996,False,0.0,5.779422
290_0_2,MWG,dynamic,3.0,3.66689,3.52014,4.3663898,-0.69949996,0.19993,0.09997199999999999,0.125075,True,0.99799997,1.5312619
290_0_2,MWG,gate,3.0,11.764259,11.49697,14.05517,-2.29091,0.59383,0.101027994,0.083325,True,0.77599996,1.5312619
290_0_2,MWG_no_z,dynamic,3.0,3.4003599,3.26242,4.3663898,-0.96603,0.19463,0.1918364915,0.18769799999999998,True,0.98999995,1.6111861
290_0_2,MWG_no_z,gate,3.0,10.69326,10.44831,14.05517,-3.3619099,0.54659,0.20598049999999998,0.163317,True,0.56799996,1.6111861
290_0_2,MWG_rep,dynamic,3.0,3.85122,3.6959698,4.3663898,-0.51517,0.2059,0.076236,0.10362,True,0.99799997,1.1380895
290_0_2,MWG_rep,gate,3.0,12.251289,11.92048,14.05517,-1.80388,0.61973,0.081426,0.071049995,True,0.858,1.1380895
290_0_2,MWG_misspec,dynamic,3.0,3.7662098,3.6478598,4.3663898,-0.60018,0.21148999,0.1340808,0.214820991,True,0.99799997,999.0
290_0_2,MWG_misspec,gate,3.0,12.15955,11.85228,14.05517,-1.89561,0.64219,0.131008,0.130914,True,0.868,999.0
290_0_2,two_stage_refined,dynamic,3.0,3.75648,3.20087,4.3663898,-0.60991,0.17902,0.14558,0.25926998,True,0.252,1.4876992
290_0_2,two_stage_refined,gate,3.0,12.035629,11.5973,14.05517,-2.0195398,0.56873,0.14928,0.15714,False,0.278,1.4876992
290_0_2,two_stage_no_refine,dynamic,3.0,1.76567,0.89799,4.3663898,-2.60072,0.20517999,0.59747,0.64132,False,0.0019999999,4.2254305
290_0_2,two_stage_no_refine,gate,3.0,5.66595,5.54806,14.05517,-8.38921,0.63806,0.5986,0.58892,False,0.0,4.2254305
290_0_2,two_stage_rep_refined,dynamic,3.0,3.86438,3.30772,4.3663898,-0.50201,0.17499,0.121759996,0.21607,True,0.282,1.1363337
290_0_2,two_stage_rep_refined,gate,3.0,12.304999,11.805659,14.05517,-1.75016,0.55149996,0.13056,0.14205,False,0.29999998,1.1363337
290_0_2,cont_relax,dynamic,3.0,6.5172,6.42129,4.3663898,2.15082,0.17020999,0.49412,0.65305,False,0.992,999.0
290_0_2,cont_relax,gate,3.0,21.213139,21.2066,14.05517,7.15797,0.26257,0.50962,0.55112,False,0.103999995,999.0
290_0_3,true_net,dynamic,3.5,4.28577,3.80646,4.3663898,-0.08062,0.13889,0.03678,0.024109999,True,1.0,0.2790382
290_0_3,true_net,gate,3.5,13.800079,13.25249,14.05517,-0.25509,0.44482,0.03648,0.01771,True,1.0,0.2790382
290_0_3,obs_net,dynamic,3.5,0.82927996,0.1972,4.3663898,-3.5371099,0.6372,0.82312,0.89084995,False,0.0,6.0642505
290_0_3,obs_net,gate,3.5,2.7718298,2.77156,14.05517,-11.2833395,1.94347,0.81461,0.79695,False,0.0,6.0642505
290_0_3,MWG,dynamic,3.5,3.66153,3.52512,4.3663898,-0.70486,0.20628,0.10092,0.11232,True,0.99399996,1.7378805
290_0_3,MWG,gate,3.5,11.88072,11.6002,14.05517,-2.17445,0.62579,0.096594,0.077534995,True,0.82199997,1.7378805
290_0_3,MWG_no_z,dynamic,3.5,4.10507,3.97312,4.3663898,-0.26132,0.23581,0.0685185,0.144158,True,0.99799997,1.4303107
290_0_3,MWG_no_z,gate,3.5,13.25976,12.94531,14.05517,-0.79539996,0.72027,0.06489749660000001,0.0746969958,True,0.94,1.4303107
290_0_3,MWG_rep,dynamic,3.5,3.90835,3.74437,4.3663898,-0.45804,0.20323,0.068856,0.101255,True,0.996,1.2583463
290_0_3,MWG_rep,gate,3.5,12.510449,12.1944,14.05517,-1.5447199,0.60005,0.07074,0.06281,True,0.88199997,1.2583463
290_0_3,MWG_misspec,dynamic,3.5,3.9923499,3.8537898,4.3663898,-0.37403998,0.23014,0.09253360000000001,0.18065699999999998,True,1.0,999.0
290_0_3,MWG_misspec,gate,3.5,12.96429,12.64238,14.05517,-1.09087,0.70243,0.0849252,0.10333799639999999,True,0.946,999.0
290_0_3,two_stage_refined,dynamic,3.5,3.58968,2.98133,4.3663898,-0.77671,0.17747,0.18247,0.23496999,True,0.26,1.8114474
290_0_3,two_stage_refined,gate,3.5,11.65411,11.21387,14.05517,-2.4010499,0.57354,0.17564,0.16915,True,0.232,1.8114474
290_0_3,two_stage_no_refine,dynamic,3.5,2.19186,1.3504599,4.3663898,-2.17453,0.21766,0.50049996,0.5315,False,0.022,3.836383
290_0_3,two_stage_no_refine,gate,3.5,7.0436196,6.8810797,14.05517,-7.01154,0.68639,0.50124,0.48975,False,0.0,3.836383
290_0_3,two_stage_rep_refined,dynamic,3.5,3.98941,3.3957498,4.3663898,-0.37697998,0.17453,0.095139995,0.20565,True,0.26999998,1.1502397
290_0_3,two_stage_rep_refined,gate,3.5,12.78029,12.28556,14.05517,-1.2748699,0.55481,0.098919995,0.11995,False,0.396,1.1502397
290_0_3,cont_relax,dynamic,3.5,2.82497,2.70694,4.3663898,-1.54142,0.16752,0.3551,0.35717,False,0.97599995,999.0
290_0_3,cont_relax,gate,3.5,9.232369,9.23279,14.05517,-4.8227997,0.25842,0.34363,0.32474,False,0.436,999.0
290_0_4,true_net,dynamic,4.0,4.28432,3.80459,4.3663898,-0.082059994,0.13938,0.03704,0.02441,True,1.0,0.27742866
290_0_4,true_net,gate,4.0,13.795469,13.2485,14.05517,-0.2597,0.44632998,0.036739998,0.01804,True,1.0,0.27742866
290_0_4,obs_net,dynamic,4.0,0.013479999,-0.57201,4.3663898,-4.35291,0.78007996,1.01279,1.11536,False,0.0,6.87744
290_0_4,obs_net,gate,4.0,0.22645,0.24781999,14.05517,-13.82872,2.42426,0.99889,0.98363,False,0.0,6.87744
290_0_4,MWG,dynamic,4.0,3.6181798,3.4527998,4.3663898,-0.74820995,0.23583,0.107801994,0.117055,True,0.996,1.5490018
290_0_4,MWG,gate,4.0,11.645599,11.39205,14.05517,-2.40956,0.72060996,0.10736399999999999,0.08509,True,0.756,1.5490018
290_0_4,MWG_no_z,dynamic,4.0,3.74735,3.5841699,4.3663898,-0.61904,0.22154999,0.1279929915,0.15901899299999997,True,1.0,1.5939064
290_0_4,MWG_no_z,gate,4.0,11.782229,11.526489,14.05517,-2.27294,0.62093997,0.142494,0.113337,True,0.80799997,1.5939064
290_0_4,MWG_rep,dynamic,4.0,3.31809,3.1605499,4.3663898,-1.0483,0.19649999,0.146556,0.13395,True,0.996,1.9350895
290_0_4,MWG_rep,gate,4.0,10.54721,10.33121,14.05517,-3.5079498,0.57254,0.151734,0.121115,True,0.552,1.9350895
290_0_4,MWG_misspec,dynamic,4.0,3.79355,3.66343,4.3663898,-0.57284,0.22732,0.129858,0.206891991,True,1.0,999.0
290_0_4,MWG_misspec,gate,4.0,11.99782,11.729939,14.05517,-2.05734,0.65234,0.14127520000000002,0.134090991,True,0.856,999.0
290_0_4,two_stage_refined,dynamic,4.0,3.5488398,2.8364499,4.3663898,-0.81755,0.1749,0.19147,0.25024998,False,0.232,1.6535078
290_0_4,two_stage_refined,gate,4.0,11.45658,11.06262,14.05517,-2.59859,0.56101,0.18913999,0.18323,True,0.22199999,1.6535078
290_0_4,two_stage_no_refine,dynamic,4.0,2.10059,1.2579299,4.3663898,-2.2658,0.18742,0.52068996,0.55885,False,0.022,3.6979547
290_0_4,two_stage_no_refine,gate,4.0,6.7483897,6.59516,14.05517,-7.30678,0.5901,0.52156,0.51135,False,0.0,3.6979547
290_0_4,two_stage_rep_refined,dynamic,4.0,3.2685199,2.58305,4.3663898,-1.09787,0.16922,0.25441,0.27857998,True,0.20799999,1.9891317
290_0_4,two_stage_rep_refined,gate,4.0,10.405419,9.9862795,14.05517,-3.64975,0.53186,0.26242,0.25236,False,0.08,1.9891317
290_0_4,cont_relax,dynamic,4.0,5.74465,5.63437,4.3663898,1.37826,0.16843,0.318,0.4579,False,1.0,999.0
290_0_4,cont_relax,gate,4.0,18.81035,18.80992,14.05517,4.75518,0.26064998,0.33883,0.38814998,False,0.266,999.0
284_0_0,true_net,dynamic,2.0,3.7372,3.25625,3.63463,0.10257,0.13092999,0.04576,0.03493,True,1.0,0.30600682
284_0_0,true_net,gate,2.0,13.59417,13.057899,13.21387,0.3803,0.48033997,0.046359997,0.02826,True,1.0,0.30600682
284_0_0,obs_net,dynamic,2.0,1.9218999,1.21531,3.63463,-1.7127299,0.41235998,0.48468998,0.49987,False,0.162,4.4194446
284_0_0,obs_net,gate,2.0,6.4320097,6.3722596,13.21387,-6.78186,1.3137499,0.52278,0.49888,False,0.018,4.4194446
284_0_0,MWG,dynamic,2.0,3.14004,2.97947,3.63463,-0.49458998,0.18045999,0.08691,0.12101,True,0.99799997,1.3096442
284_0_0,MWG,gate,2.0,11.22379,10.94638,13.21387,-1.99008,0.57181,0.09402,0.07717,True,0.88,1.3096442
284_0_0,MWG_no_z,dynamic,2.0,2.57037,2.41485,3.63463,-1.06426,0.16237,0.25177,0.239043,True,0.996,1.6191018
284_0_0,MWG_no_z,gate,2.0,9.50708,9.230599,13.21387,-3.70679,0.50042,0.24060949999999998,0.193346986,True,0.48,1.6191018
284_0_0,MWG_rep,dynamic,2.0,3.14135,3.02854,3.63463,-0.49328,0.17333,0.08631,0.113194995,True,1.0,1.1948761
284_0_0,MWG_rep,gate,2.0,11.52426,11.214069,13.21387,-1.68961,0.57638997,0.081059994,0.06884,True,0.90599996,1.1948761
284_0_0,MWG_misspec,dynamic,2.0,3.36586,3.24751,3.63463,-0.26876998,0.1875,0.08294720000000001,0.203759991,True,1.0,999.0
284_0_0,MWG_misspec,gate,2.0,12.4466095,12.11833,13.21387,-0.76725996,0.64403,0.06974520000000001,0.0956339946,True,0.96599996,999.0
284_0_0,two_stage_refined,dynamic,2.0,3.08313,2.4068499,3.63463,-0.55149996,0.14748,0.15707,0.25487,False,0.26,1.4094287
284_0_0,two_stage_refined,gate,2.0,11.01906,10.60102,13.21387,-2.19481,0.52989,0.17086999,0.1689,False,0.21599999,1.4094287
284_0_0,two_stage_no_refine,dynamic,2.0,1.61971,0.80359,3.63463,-2.01492,0.14875999,0.55588,0.61144,False,0.02,3.6195862
284_0_0,two_stage_no_refine,gate,2.0,5.7385497,5.57691,13.21387,-7.47532,0.53091,0.56714,0.5585,False,0.0,3.6195862
284_0_0,two_stage_rep_refined,dynamic,2.0,3.0123298,2.45996,3.63463,-0.62229997,0.15053,0.17615,0.25182998,True,0.24399999,1.3951607
284_0_0,two_stage_rep_refined,gate,2.0,11.07819,10.65497,13.21387,-2.13568,0.56251,0.16713999,0.16516,True,0.264,1.3951607
284_0_0,cont_relax,dynamic,2.0,1.0186,0.89971,3.63463,-2.61603,0.16381,0.72116,0.80426997,False,0.914,999.0
284_0_0,cont_relax,gate,2.0,3.5846498,3.5853798,13.21387,-9.62922,0.2643,0.729,0.7206,False,0.0,999.0
284_0_1,true_net,dynamic,2.5,3.73561,3.25502,3.63463,0.10099,0.12890999,0.04505,0.03455,True,1.0,0.3039548
284_0_1,true_net,gate,2.5,13.58842,13.05276,13.21387,0.37454998,0.47291,0.045649998,0.02783,True,1.0,0.3039548
284_0_1,obs_net,dynamic,2.5,1.9061999,1.27949,3.63463,-1.7284199,0.50799,0.49565998,0.49964,False,0.236,4.5307736
284_0_1,obs_net,gate,2.5,6.39661,6.34478,13.21387,-6.81726,1.62561,0.53038,0.50139,False,0.031999998,4.5307736
284_0_1,MWG,dynamic,2.5,3.0579698,2.9308798,3.63463,-0.57666,0.16521,0.09902399999999999,0.125855,True,0.99799997,1.1042182
284_0_1,MWG,gate,2.5,11.11493,10.81998,13.21387,-2.09894,0.53828996,0.09838799399999999,0.08159,True,0.83199996,1.1042182
284_0_1,MWG_no_z,dynamic,2.5,3.26592,3.10902,3.63463,-0.36870998,0.1818,0.09614349999999999,0.173754,True,0.99799997,1.2475364
284_0_1,MWG_no_z,gate,2.5,11.70842,11.43298,13.21387,-1.50545,0.60804,0.10443949999999999,0.094843,True,0.894,1.2475364
284_0_1,MWG_rep,dynamic,2.5,3.20745,3.07684,3.63463,-0.42716998,0.18187,0.07664399999999999,0.123639995,False,1.0,0.93412733
284_0_1,MWG_rep,gate,2.5,11.85713,11.52261,13.21387,-1.35674,0.62347,0.0678,0.06089,True,0.932,0.93412733
284_0_1,MWG_misspec,dynamic,2.5,4.11064,3.98296,3.63463,0.47601,0.2313,0.1339611908,0.28645198200000005,True,1.0,999.0
284_0_1,MWG_misspec,gate,2.5,14.8602,14.539539,13.21387,1.64633,0.7933,0.12723600000000002,0.143901,False,0.932,999.0
284_0_1,two_stage_refined,dynamic,2.5,3.07987,2.4974499,3.63463,-0.55474997,0.14135,0.15751,0.26358,False,0.24599999,1.1347002
284_0_1,two_stage_refined,gate,2.5,11.163509,10.737559,13.21387,-2.05036,0.51761,0.16003999,0.16262,False,0.258,1.1347002
284_0_1,two_stage_no_refine,dynamic,2.5,1.58765,0.76967996,3.63463,-2.04698,0.17789,0.56531,0.61726,False,0.018,3.8945174
284_0_1,two_stage_no_refine,gate,2.5,5.68705,5.57447,13.21387,-7.5268197,0.65115,0.57174,0.56126,False,0.0,3.8945174
284_0_1,two_stage_rep_refined,dynamic,2.5,3.19726,2.61569,3.63463,-0.43737,0.13471,0.12591,0.2555,True,0.252,0.96091074
284_0_1,two_stage_rep_refined,gate,2.5,11.8152,11.355969,13.21387,-1.39867,0.50562,0.11255,0.12928,True,0.324,0.96091074
284_0_1,cont_relax,dynamic,2.5,2.1470098,2.0348198,3.63463,-1.48762,0.17221999,0.41202,0.42507,False,0.98399997,999.0
284_0_1,cont_relax,gate,2.5,7.50526,7.5060897,13.21387,-5.70861,0.27331,0.43251,0.41590998,False,0.22399999,999.0
284_0_2,true_net,dynamic,3.0,3.7358599,3.2551198,3.63463,0.101229995,0.12787,0.04487,0.03461,True,1.0,0.30349404
284_0_2,true_net,gate,3.0,13.589299,13.053289,13.21387,0.37543,0.46905,0.04547,0.027889999,True,1.0,0.30349404
284_0_2,obs_net,dynamic,3.0,1.73647,1.16432,3.63463,-1.89816,0.60815996,0.54839,0.55547,False,0.254,4.7557974
284_0_2,obs_net,gate,3.0,5.87529,5.8389897,13.21387,-7.3385797,1.9617499,0.57487,0.54192996,False,0.03,4.7557974
284_0_2,MWG,dynamic,3.0,3.13812,3.00266,3.63463,-0.49651,0.17105,0.086687994,0.122214995,True,0.996,1.0341413
284_0_2,MWG,gate,3.0,11.55688,11.25217,13.21387,-1.6569899,0.56781,0.07953600000000001,0.06788,True,0.90199995,1.0341413
284_0_2,MWG_no_z,dynamic,3.0,3.88182,3.72623,3.63463,0.24719,0.21008,0.0758625,0.188643,True,1.0,0.94568723
284_0_2,MWG_no_z,gate,3.0,13.925699,13.614779,13.21387,0.71182996,0.72951996,0.0655689966,0.083825,True,0.95199996,0.94568723
284_0_2,MWG_rep,dynamic,3.0,3.17676,3.06305,3.63463,-0.45786998,0.19435999,0.08211,0.113079995,True,0.996,1.1902792
284_0_2,MWG_rep,gate,3.0,11.5098095,11.22657,13.21387,-1.70406,0.68148,0.083334,0.069495,True,0.88199997,1.1902792
284_0_2,MWG_misspec,dynamic,3.0,2.93292,2.83455,3.63463,-0.70171,0.20751,0.1852235908,0.240921,True,1.0,999.0
284_0_2,MWG_misspec,gate,3.0,10.615769,10.41928,13.21387,-2.5981,0.69128996,0.18718320000000002,0.172404,True,0.83,999.0
284_0_2,two_stage_refined,dynamic,3.0,3.1493099,2.53347,3.63463,-0.48532,0.14457,0.13932,0.25825998,True,0.23799999,1.0298145
284_0_2,two_stage_refined,gate,3.0,11.59476,11.17414,13.21387,-1.61911,0.54016,0.12917,0.13811,False,0.346,1.0298145
284_0_2,two_stage_no_refine,dynamic,3.0,1.7037799,0.90629995,3.63463,-1.9308499,0.19421,0.53392,0.58102,False,0.02,3.7560163
284_0_2,two_stage_no_refine,gate,3.0,6.08553,5.96421,13.21387,-7.12834,0.70458996,0.54209,0.53055996,False,0.0,3.7560163
284_0_2,two_stage_rep_refined,dynamic,3.0,3.14425,2.57704,3.63463,-0.49038,0.14827,0.14095,0.23738,True,0.264,1.2398064
284_0_2,two_stage_rep_refined,gate,3.0,11.37676,10.93872,13.21387,-1.8370999,0.54155,0.14494,0.14892,True,0.306,1.2398064
284_0_2,cont_relax,dynamic,3.0,3.7284799,3.6213899,3.63463,0.09386,0.17390999,0.054369997,0.25539,True,0.99799997,999.0
284_0_2,cont_relax,gate,3.0,13.03236,13.03228,13.21387,-0.18151,0.27835998,0.02515,0.118769996,True,0.90999997,999.0
284_0_3,true_net,dynamic,3.5,3.73592,3.25437,3.63463,0.101289995,0.12602,0.04448,0.03453,True,1.0,0.3004728
284_0_3,true_net,gate,3.5,13.58945,13.05446,13.21387,0.37557998,0.46234998,0.04508,0.02791,True,1.0,0.3004728
284_0_3,obs_net,dynamic,3.5,1.4742999,0.96211,3.63463,-2.16033,0.72986,0.62738,0.64462996,False,0.236,5.031689
284_0_3,obs_net,gate,3.5,5.05332,5.0612497,13.21387,-8.16055,2.38519,0.64340997,0.60594,False,0.025999999,5.031689
284_0_3,MWG,dynamic,3.5,3.04248,2.89335,3.63463,-0.59215,0.18827,0.10257,0.131204995,True,1.0,1.4122343
284_0_3,MWG,gate,3.5,10.89413,10.63202,13.21387,-2.31974,0.62147,0.109044,0.08751,True,0.84599996,1.4122343
284_0_3,MWG_no_z,dynamic,3.5,2.80389,2.67856,3.63463,-0.83074,0.17353,0.1984664915,0.193893,True,1.0,1.6902965
284_0_3,MWG_no_z,gate,3.5,10.37502,10.1186695,13.21387,-2.83885,0.61032,0.1867874915,0.147868,True,0.71999997,1.6902965
284_0_3,MWG_rep,dynamic,3.5,3.15556,3.00327,3.63463,-0.47906998,0.19462,0.08536200000000001,0.119909995,True,0.99799997,1.2901697
284_0_3,MWG_rep,gate,3.5,11.30452,11.02252,13.21387,-1.9093499,0.63721,0.091398,0.074329995,True,0.88199997,1.2901697
284_0_3,MWG_misspec,dynamic,3.5,2.9131699,2.8014,3.63463,-0.72146,0.20560999,0.18988799080000002,0.238491,True,1.0,999.0
284_0_3,MWG_misspec,gate,3.5,10.75904,10.48586,13.21387,-2.45482,0.68999,0.1775415908,0.169155,True,0.84599996,999.0
284_0_3,two_stage_refined,dynamic,3.5,3.11343,2.44499,3.63463,-0.5212,0.16354999,0.15029,0.26659,True,0.25599998,1.3205303
284_0_3,two_stage_refined,gate,3.5,11.19007,10.7759495,13.21387,-2.0238,0.59217,0.15957999,0.15991,True,0.278,1.3205303
284_0_3,two_stage_no_refine,dynamic,3.5,1.5380399,0.70593,3.63463,-2.09659,0.175,0.57883996,0.63668,False,0.01,3.936037
284_0_3,two_stage_no_refine,gate,3.5,5.4986696,5.3754,13.21387,-7.7152,0.63898,0.58586997,0.57588,False,0.0,3.936037
284_0_3,two_stage_rep_refined,dynamic,3.5,3.22346,2.5532498,3.63463,-0.41116998,0.16323,0.121709995,0.24179,False,0.296,1.2189282
284_0_3,two_stage_rep_refined,gate,3.5,11.55304,11.102409,13.21387,-1.6608299,0.58849,0.13335,0.1381,False,0.35,1.2189282
284_0_3,cont_relax,dynamic,3.5,5.31169,5.21207,3.63463,1.67706,0.17534,0.46392998,0.67168,False,1.0,999.0
284_0_3,cont_relax,gate,3.5,18.584549,18.5831,13.21387,5.37068,0.27921,0.40699,0.45143998,False,0.184,999.0
284_0_4,true_net,dynamic,4.0,3.73622,3.25624,3.63463,0.10159,0.12834999,0.04504,0.034849998,True,1.0,0.30557343
284_0_4,true_net,gate,4.0,13.590719,13.05522,13.21387,0.37684998,0.47088,0.04564,0.027989998,True,1.0,0.30557343
284_0_4,obs_net,dynamic,4.0,1.1777899,0.7406,3.63463,-2.45684,0.89537996,0.71944,0.74823,False,0.23799999,5.341432
284_0_4,obs_net,gate,4.0,4.09029,4.1298,13.21387,-9.12358,2.94612,0.72556,0.6811,False,0.03,5.341432
284_0_4,MWG,dynamic,4.0,3.25422,3.1191099,3.63463,-0.38041,0.18553999,0.06987,0.118965,True,0.99799997,1.0911891
284_0_4,MWG,gate,4.0,11.697949,11.38635,13.21387,-1.5159199,0.62751997,0.074496,0.065675,True,0.918,1.0911891
284_0_4,MWG_no_z,dynamic,4.0,3.06523,2.94121,3.63463,-0.5694,0.19455999,0.1407175,0.171934,True,0.99799997,1.2041196
284_0_4,MWG_no_z,gate,4.0,11.4746,11.16893,13.21387,-1.73927,0.70778,0.12079349149999999,0.095466,True,0.90599996,1.2041196
284_0_4,MWG_rep,dynamic,4.0,2.75326,2.6444,3.63463,-0.88136995,0.20167999,0.149256,0.14011,True,1.0,1.716555
284_0_4,MWG_rep,gate,4.0,10.1902895,9.9818,13.21387,-3.0235798,0.70129,0.14093399999999998,0.11137,False,0.728,1.716555
284_0_4,MWG_misspec,dynamic,4.0,3.40711,3.29774,3.63463,-0.22751999,0.23144999,0.08214679999999999,0.20117700000000002,True,1.0,999.0
284_0_4,MWG_misspec,gate,4.0,12.45367,12.142099,13.21387,-0.76019996,0.79288,0.0764795954,0.088812,True,0.982,999.0
284_0_4,two_stage_refined,dynamic,4.0,3.28542,2.72118,3.63463,-0.34921,0.14878,0.104439996,0.24668999,True,0.264,1.0730743
284_0_4,two_stage_refined,gate,4.0,11.75198,11.29037,13.21387,-1.46189,0.53492,0.117809996,0.13353999,True,0.352,1.0730743
284_0_4,two_stage_no_refine,dynamic,4.0,1.8314899,1.03964,3.63463,-1.8031399,0.17722,0.49848998,0.53889,False,0.036,3.4982183
284_0_4,two_stage_no_refine,gate,4.0,6.6749,6.49884,13.21387,-6.53897,0.66644996,0.49741998,0.48643997,False,0.0,3.4982183
284_0_4,two_stage_rep_refined,dynamic,4.0,2.80252,2.19851,3.63463,-0.83211,0.16447,0.23336999,0.27414,True,0.21,1.6681916
284_0_4,two_stage_rep_refined,gate,4.0,10.30939,9.90765,13.21387,-2.90448,0.61613,0.22469999,0.21453999,False,0.14,1.6681916
284_0_4,cont_relax,dynamic,4.0,2.0748599,1.95634,3.63463,-1.55977,0.17222999,0.43175,0.45106,False,0.982,999.0
284_0_4,cont_relax,gate,4.0,7.27953,7.2802,13.21387,-5.93434,0.27754,0.44959,0.43339998,False,0.182,999.0
119_0_0,true_net,dynamic,2.0,4.0866,3.69503,4.0766,0.01,0.17712,0.04352,0.012569999,True,1.0,0.3001086
119_0_0,true_net,gate,2.0,12.63606,12.131929,12.61384,0.022219999,0.53872997,0.042749997,0.00182,True,1.0,0.3001086
119_0_0,obs_net,dynamic,2.0,0.49082997,-0.19685,4.0766,-3.58578,0.45244998,0.88657,0.97973996,False,0.0,4.9507093
119_0_0,obs_net,gate,2.0,1.72348,1.76251,12.61384,-10.89036,1.3815299,0.87029,0.85924995,False,0.0,4.9507093
119_0_0,MWG,dynamic,2.0,3.7285998,3.58038,4.0766,-0.348,0.26962,0.064794,0.114104995,True,1.0,0.9033319
119_0_0,MWG,gate,2.0,11.56952,11.26032,12.61384,-1.04431,0.78167,0.062046,0.0555249975,True,0.95199996,0.9033319
119_0_0,MWG_no_z,dynamic,2.0,3.42327,3.28758,4.0766,-0.65332997,0.20910999,0.1430294915,0.169736,True,1.0,1.0910378
119_0_0,MWG_no_z,gate,2.0,10.6562395,10.36207,12.61384,-1.9576,0.58703,0.137717,0.11080999999999999,True,0.852,1.0910378
119_0_0,MWG_rep,dynamic,2.0,3.32549,3.20051,4.0766,-0.75112,0.21192999,0.114864,0.119725,True,0.99799997,1.2803262
119_0_0,MWG_rep,gate,2.0,10.2675495,10.056009,12.61384,-2.3462899,0.58953,0.11507399999999998,0.09194,True,0.812,1.2803262
119_0_0,MWG_misspec,dynamic,2.0,2.88815,2.75002,4.0766,-1.18845,0.17720999,0.27117,0.317628,True,0.992,999.0
119_0_0,MWG_misspec,gate,2.0,8.41682,8.20895,12.61384,-4.19702,0.41053,0.3075743816,0.294965982,True,0.37199998,999.0
119_0_0,two_stage_refined,dynamic,2.0,3.62091,3.09289,4.0766,-0.45569,0.21008,0.12309,0.23781,False,0.31,1.0090147
119_0_0,two_stage_refined,gate,2.0,11.282929,10.872399,12.61384,-1.33091,0.64324,0.117189996,0.12596999,True,0.478,1.0090147
119_0_0,two_stage_no_refine,dynamic,2.0,1.6816599,0.87641,4.0766,-2.39494,0.24850999,0.59064,0.63361,False,0.006,3.5172796
119_0_0,two_stage_no_refine,gate,2.0,5.3154397,5.2206197,12.61384,-7.2984,0.74618995,0.58162,0.57031,False,0.0,3.5172796
119_0_0,two_stage_rep_refined,dynamic,2.0,3.30738,2.74985,4.0766,-0.76922,0.18794,0.19423999,0.24725999,True,0.24399999,1.29561
119_0_0,two_stage_rep_refined,gate,2.0,10.20795,9.88458,12.61384,-2.40588,0.56663996,0.19595,0.18965,True,0.19399999,1.29561
119_0_0,cont_relax,dynamic,2.0,2.62703,2.51767,4.0766,-1.44957,0.1673,0.35794,0.36315998,False,0.988,999.0
119_0_0,cont_relax,gate,2.0,8.53342,8.533199,12.61384,-4.08042,0.26716,0.32417998,0.30572,False,0.534,999.0
119_0_1,true_net,dynamic,2.5,4.09305,3.70311,4.0766,0.016449999,0.17535,0.043199997,0.01397,True,1.0,0.3000002
119_0_1,true_net,gate,2.5,12.65543,12.149719,12.61384,0.0416,0.53314,0.0424,0.0030099999,True,1.0,0.3000002
