mean,median,std,q005,q025,q975,q995,min,max,type,iter
0.24330148100852966,0.23980063199996948,0.05838664667891998,0.11427614741027355,0.14004179388284682,0.36458972021937375,0.4039401438832283,0.017492642626166344,0.5609514117240906,cut-3S,34
0.46023884,0.46045032143592834,0.04382048,0.34526806995272635,0.37313978746533394,0.5461248904466629,0.5743449002504348,0.27865615,0.6173863,plugin,34
0.5166054,0.5168807506561279,0.026019718,0.4501967264711857,0.4662878952920437,0.5671329095959663,0.5845471003651619,0.4220893,0.6189011,oracle,35
0.25851154,0.25846049189567566,0.027852615,0.18752111330628396,0.20472762919962406,0.3127337656915188,0.3304841759800909,0.15212546,0.36826247,observed,35
0.25659260153770447,0.25672242045402527,0.040005456113682246,0.15253853492438793,0.17783327102661134,0.334712964296341,0.35914308041334153,0.054342079907655716,0.44336262345314026,cut-2S,35
0.2581360340118408,0.25427666306495667,0.06010121595715187,0.12876815788447857,0.15308414436876774,0.3811784446239472,0.4166054886579514,0.04210258275270462,0.5311757326126099,cut-3S,35
0.4450878,0.4447089433670044,0.039555497,0.34532436460256577,0.36905630528926847,0.5228635996580124,0.5492529723048208,0.3057098,0.59409523,plugin,35
0.52411693,0.5241981148719788,0.03015625,0.4463984501361847,0.46481344401836394,0.5840074375271797,0.6026001143455503,0.4080421,0.64855653,oracle,36
0.24722072,0.2475687861442566,0.030897783,0.16721637554466726,0.18670413307845593,0.308747886121273,0.3285786984860893,0.1237282,0.3711147,observed,36
0.26864108443260193,0.2686898112297058,0.048619058822040574,0.14339778117835522,0.1734426688402891,0.3639158703386784,0.39437571182847025,0.02614067681133747,0.5009241104125977,cut-2S,36
0.26548659801483154,0.26146209239959717,0.06591059503152961,0.12011007994413375,0.14891762845218182,0.4024952039122582,0.4463247185945511,0.029938388615846634,0.6457540988922119,cut-3S,36
0.53297657,0.5326749086380005,0.05085853,0.4016928717494011,0.43472518399357796,0.6341327786445617,0.6680327308177947,0.34207764,0.7111334,plugin,36
0.45515618,0.4550113081932068,0.025077505,0.38965885519981386,0.40577815994620325,0.5038795843720436,0.5201350203156471,0.36424106,0.5471275,oracle,37
0.22708838,0.22683845460414886,0.026482977,0.15646054036915302,0.1752047434449196,0.2797188848257065,0.29847984999418253,0.13335413,0.34008473,observed,37
0.2264101654291153,0.22640928626060486,0.03818003129435432,0.12799167342483997,0.15158722698688507,0.3012916505336761,0.3246782261133194,0.040509991347789764,0.415533185005188,cut-2S,37
0.2279440462589264,0.22458824515342712,0.05372978994259692,0.10921829711645842,0.13318661898374556,0.3403306074440479,0.37636339858174334,0.02492065541446209,0.5033359527587891,cut-3S,37
0.40841594,0.4083976745605469,0.038848978,0.3076487551629543,0.3325255252420902,0.485543342679739,0.5089997327327728,0.26688713,0.5629555,plugin,37
0.5217063,0.5217076539993286,0.029847004,0.4471896517276764,0.46430925726890565,0.5804204523563384,0.5975498124957085,0.41554424,0.6224998,oracle,38
0.20474488,0.20468881726264954,0.031959858,0.1240504589304328,0.14309799373149873,0.2670761115849018,0.28689799144864053,0.07734245,0.3146146,observed,38
0.23515312373638153,0.2354399710893631,0.04967136848025832,0.10493357874453067,0.13689112663269043,0.33170151561498645,0.36151675999164584,-0.013461641035974026,0.46410635113716125,cut-2S,38
0.2346571385860443,0.23120376467704773,0.06052112812383472,0.09667290549725294,0.12583334557712078,0.3608234696090222,0.40278536260128023,-0.008767041377723217,0.5840872526168823,cut-3S,38
0.5058314,0.5058428049087524,0.053805254,0.3708341313898563,0.40213109627366067,0.6121182456612587,0.6430849140882492,0.30696467,0.691047,plugin,38
0.49994054,0.5000655055046082,0.02863803,0.42541779816150666,0.44295631498098376,0.5562951490283012,0.5740694198012348,0.3957377,0.6013488,oracle,39
0.24114017,0.24096429347991943,0.030564114,0.16027109280228616,0.1825498804450035,0.30120302885770794,0.32027416333556136,0.12703037,0.35632473,observed,39
0.23686307668685913,0.2368595004081726,0.04305097950805599,0.12500434644520284,0.15245131365954875,0.32120452597737315,0.34753687128424643,0.029800226911902428,0.4349556863307953,cut-2S,39
0.238740012049675,0.2349267303943634,0.05710912847394509,0.11247167631983757,0.13813730627298357,0.3576480522751808,0.3951810745894909,0.017466939985752106,0.5256381630897522,cut-3S,39
0.4668833,0.46699222922325134,0.044235274,0.35236277788877485,0.38069058433175085,0.5535730287432671,0.5834435975551603,0.3081174,0.6359899,plugin,39
0.5144488,0.514517068862915,0.025208537,0.4510721160471439,0.4656264655292034,0.5632445186376571,0.5787501037120817,0.4142146,0.62118876,oracle,40
0.26796287,0.26830971240997314,0.029133275,0.19375808201730252,0.21126798167824745,0.32454804480075833,0.3432666163146494,0.1564454,0.38579985,observed,40
0.2716156840324402,0.27171528339385986,0.0444758762561543,0.15581767253577708,0.1839473869651556,0.35828784555196763,0.38595034033060077,0.031862471252679825,0.4709581136703491,cut-2S,40
0.27211320400238037,0.2683221399784088,0.06139901758563931,0.13553421929478646,0.16341857239603996,0.39949959814548497,0.44112158954143527,0.051984384655952454,0.5830941200256348,cut-3S,40
0.48485824,0.48453256487846375,0.044649977,0.37040649384260177,0.39647195637226107,0.57142214179039,0.5970098593831061,0.31553268,0.65295976,plugin,40
0.4801055,0.47995051741600037,0.027081087,0.41091571673750876,0.4274545855820179,0.5321798577904702,0.5506593319773674,0.35751426,0.59376955,oracle,41
0.22712766,0.22714990377426147,0.028853305,0.15425242327153682,0.17103938199579716,0.2835438303649425,0.3022882743179798,0.11685551,0.33522034,observed,41
0.26642945408821106,0.2667410671710968,0.05297347322951408,0.12829660959541797,0.16180240511894226,0.36941551566123965,0.4014057056605816,0.004749517887830734,0.5367218255996704,cut-2S,41
0.2659173607826233,0.26164066791534424,0.06790805296514427,0.1123346646130085,0.14441327638924123,0.40729690045118333,0.45241356998682025,0.0030171347316354513,0.6359267234802246,cut-3S,41
0.62628406,0.6264019012451172,0.05889612,0.4706667442619801,0.5120719313621521,0.7397709220647812,0.7747389698028564,0.39257446,0.8288017,plugin,41
0.54073435,0.5405025482177734,0.029315721,0.46458067998290065,0.4831572487950325,0.5988730043172836,0.6173454070091248,0.4265627,0.6768269,oracle,42
0.18765152,0.18781408667564392,0.030377952,0.11122316636145115,0.12817053385078908,0.24702956229448317,0.2677500981092452,0.066082984,0.32126176,observed,42
0.204762265086174,0.20489317178726196,0.048204542712606095,0.07902714729309082,0.10986559018492699,0.29880456402897837,0.32844276636838915,-0.024933326989412308,0.45122388005256653,cut-2S,42
0.2041729837656021,0.20166996121406555,0.056674512128245036,0.07058884307742119,0.09979453925043344,0.32076665461063386,0.3591409738361836,-0.0280234906822443,0.5169976949691772,cut-3S,42
0.42901048,0.4295458197593689,0.05244711,0.2928446491062641,0.32522762268781663,0.531287856400013,0.5632225584983824,0.21808419,0.61347026,plugin,42
0.5282342,0.5282886028289795,0.031872474,0.4436714714765549,0.465256679803133,0.5904525384306908,0.6095974022150039,0.39559653,0.63791806,oracle,43
0.1984982,0.19833192229270935,0.03278086,0.11232580479234457,0.13369146287441253,0.2629842072725296,0.2859090322256086,0.0681253,0.31654808,observed,43
0.1905011534690857,0.19045390188694,0.04817446209549568,0.0657729585841298,0.09615647811442614,0.28510910943150525,0.314689359664917,-0.03748905658721924,0.44837686419487,cut-2S,43
0.19096441566944122,0.18900415301322937,0.05740076917375451,0.05485410558059812,0.08442903961986303,0.30785178989171985,0.3459710580110551,-0.05370878428220749,0.5161853432655334,cut-3S,43
0.3865671,0.3863081932067871,0.053387363,0.25063308358192443,0.2810601510107517,0.49066852778196335,0.522008066475391,0.21180767,0.5779673,plugin,43
0.5406614,0.5404868125915527,0.026483243,0.47398569524288175,0.48866705894470214,0.5934918269515037,0.6102502891421318,0.4308094,0.6391949,oracle,44
0.23594356,0.2357422113418579,0.032322567,0.15198722429573536,0.17257213369011878,0.2985899738967418,0.31615017384290695,0.11618492,0.35008517,observed,44
0.2436888962984085,0.2437785416841507,0.04813612942691021,0.11876096937805414,0.1490962199866772,0.3376645505428314,0.3667379978299141,-0.0019304195884615183,0.47652468085289,cut-2S,44
0.2448349893093109,0.24145740270614624,0.0585280621549376,0.111461634747684,0.139648712053895,0.36726264208555226,0.40896895706653597,-0.00178134988527745,0.5792803168296814,cut-3S,44
0.48796216,0.48800361156463623,0.05052834,0.3576562036573887,0.3881947971880436,0.5872903123497963,0.6151687502861022,0.2792445,0.73535424,plugin,44
0.4711002,0.4709581434726715,0.02311278,0.4083455739915371,0.42532171607017516,0.5168264836072921,0.5307573929429054,0.3797205,0.56235397,oracle,45
0.24821857,0.24828064441680908,0.027626118,0.1749254608154297,0.19339111484587193,0.30250100120902057,0.3178785932064054,0.14274567,0.34951374,observed,45
0.25433242321014404,0.2544245719909668,0.03987608270615921,0.15042465850710868,0.17579823844134806,0.33213744312524796,0.3564930409193039,0.06653004139661789,0.4281591773033142,cut-2S,45
0.253836452960968,0.25059381127357483,0.05862071509432965,0.12548051483929157,0.15025055669248105,0.37242018952965744,0.4082536074519158,0.03189466521143913,0.5483663082122803,cut-3S,45
0.46137342,0.4621509611606598,0.04005783,0.35953587979078294,0.3828940413892269,0.5392569661140442,0.5662388533353805,0.30751604,0.60187435,plugin,45
0.4618383,0.46194392442703247,0.032193527,0.3778739230334759,0.39907275289297106,0.5246209725737572,0.5438356253504752,0.33080316,0.5836965,oracle,46
0.21259755,0.2124544084072113,0.03076073,0.1326107281446457,0.15207668170332908,0.27290320917963984,0.29155085086822496,0.098925665,0.3334946,observed,46
0.1812988519668579,0.18136842548847198,0.04353639588518065,0.06879768826067448,0.09595668334513903,0.266409020870924,0.29317018389701843,-0.01772288605570793,0.3978755474090576,cut-2S,46
0.1807200014591217,0.17743083834648132,0.054099644718939174,0.05845339423045516,0.08420951943844557,0.29336278662085535,0.3302102537453175,-0.03270593658089638,0.4338889420032501,cut-3S,46
0.37582946,0.3756008744239807,0.04746082,0.2520410668849945,0.28220870718359947,0.4693884812295437,0.49732145980000425,0.1973358,0.56483954,plugin,46
0.46146655,0.46110761165618896,0.02743762,0.3928530311584473,0.4089377552270889,0.5157045245170593,0.5339648881554603,0.35813874,0.58307177,oracle,47
0.23219399,0.23169860243797302,0.028363833,0.161940590813756,0.17807970382273197,0.2880839832127094,0.3051968303322791,0.11730813,0.34589198,observed,47
0.2606279253959656,0.26077568531036377,0.04433153491658073,0.14548320688307284,0.17334155812859536,0.3469934351742268,0.37416625291109085,0.032612524926662445,0.47233542799949646,cut-2S,47
0.25862208008766174,0.25521087646484375,0.06020197335997838,0.12539825335144997,0.15157323107123374,0.3825486786663532,0.4224053807556629,0.024713721126317978,0.5504798293113708,cut-3S,47
0.5027736,0.5021941661834717,0.0454758,0.3864548794925213,0.41623897328972814,0.5918892189860344,0.6198163041472434,0.31678528,0.6877619,plugin,47
0.5332233,0.533252477645874,0.027221328,0.4612611870467663,0.4796982079744339,0.5865640729665756,0.6038555431365966,0.42257565,0.64615107,oracle,48
0.22750549,0.22779762744903564,0.03287533,0.1429873712360859,0.1639902014285326,0.2928678408265114,0.3143160472810268,0.10603768,0.37320244,observed,48
0.2354641705751419,0.23544222116470337,0.048201690535329626,0.11148157063871622,0.14110253117978572,0.3299038134515285,0.35984019994735716,0.0010994294425472617,0.4662150740623474,cut-2S,48
0.23677918314933777,0.233713299036026,0.06084306415011061,0.09774326607584953,0.12674737982451917,0.3623281612992287,0.40298358604311946,-0.017618652433156967,0.5559868812561035,cut-3S,48
0.4736171,0.4741308093070984,0.052067634,0.3413784472644329,0.3725172974169254,0.5765422597527504,0.6099986878037447,0.27969068,0.69264495,plugin,48
0.4861794,0.48593050241470337,0.030108487,0.4072394955158234,0.4278789281845093,0.5459307417273521,0.5653618025779722,0.37913468,0.60795087,oracle,49
0.21335776,0.21348777413368225,0.03235339,0.13019074507057668,0.14891402199864387,0.27770465388894083,0.2954164966940878,0.089271136,0.3282637,observed,49
0.24724508821964264,0.24746665358543396,0.04913594997356318,0.11951289668679238,0.1503750454634428,0.34299967065453535,0.3732025837898255,0.006814977154135704,0.4977491497993469,cut-2S,49
0.24662341177463531,0.24303904175758362,0.06188604594729059,0.10745542388409376,0.13637704588472843,0.3756908997893334,0.4184897439181805,0.0006605377420783043,0.5740175843238831,cut-3S,49
0.50797576,0.5083332061767578,0.051817406,0.37231176167726515,0.40409899652004244,0.6084227621555328,0.6405159306526182,0.30687,0.74747527,plugin,49
0.47596055,0.47586819529533386,0.026312545,0.4095518358051777,0.424771311879158,0.5277654826641083,0.5446299853920933,0.3652678,0.5884224,oracle,50
0.20223787,0.20213639736175537,0.030480895,0.12490667372941971,0.14221529327332974,0.2618849799036979,0.2828000058233736,0.076332055,0.31576177,observed,50
0.23459739983081818,0.23464737832546234,0.04427971445747155,0.11983881704509258,0.14762636572122573,0.32129729390144346,0.34877440333366394,0.012985950335860252,0.4475722908973694,cut-2S,50
0.23437602818012238,0.23122990131378174,0.056454246531552725,0.10561525098979473,0.13293690010905265,0.3519824139773846,0.39137674108147624,0.013828622177243233,0.5331159234046936,cut-3S,50
0.4521684,0.4519442021846771,0.046251126,0.33540339037775996,0.3629154048860073,0.5422859087586402,0.5738953587412828,0.2469753,0.62781036,plugin,50
0.49937516,0.49933305382728577,0.02514725,0.43579042062163353,0.44908195436000825,0.5491924986243247,0.5644899827241896,0.38285777,0.5893368,oracle,51
0.27071095,0.2709125876426697,0.02847265,0.19805556997656823,0.21486144252121447,0.3258625417947769,0.3457161624729633,0.16909043,0.3928208,observed,51
0.2672034204006195,0.26720958948135376,0.04443968078756238,0.15261856824159623,0.18022744357585907,0.3541627116501332,0.38150644555687907,0.06489619612693787,0.49560847878456116,cut-2S,51
0.2673019766807556,0.2637915313243866,0.06251157608793981,0.12985069148242473,0.15670436359941958,0.39697419553995134,0.4379543522000313,0.03371729701757431,0.566501259803772,cut-3S,51
0.53049207,0.5308665037155151,0.04616276,0.41069506973028186,0.4382783032953739,0.6200695738196372,0.6493775424361229,0.31692967,0.72474045,plugin,51
0.5492127,0.5494499206542969,0.027724382,0.475823829472065,0.493905358761549,0.6039572820067406,0.621190107166767,0.43715256,0.64914185,oracle,52
0.25033426,0.24998147785663605,0.02782728,0.17758822821080686,0.1962630905210972,0.3053659453988075,0.32273831501603123,0.13791832,0.35493094,observed,52
0.2660925090312958,0.26621171832084656,0.044420945213773835,0.15036251492798328,0.17861316315829753,0.35280531644821167,0.3800405952334404,0.05544166639447212,0.4875172972679138,cut-2S,52
0.2682298719882965,0.2646532654762268,0.06161756013045038,0.13178872995078564,0.15881493203341962,0.395475372672081,0.43720236971974374,0.01504459697753191,0.5885245203971863,cut-3S,52
0.5312777,0.5308822393417358,0.044916112,0.4134558063745499,0.4437476970255375,0.6186483144760132,0.6476699811220168,0.35112557,0.7174977,plugin,52
0.50094354,0.5013059377670288,0.02243088,0.44250321105122564,0.4567410655319691,0.545347461104393,0.5595573031902313,0.41073972,0.57555157,oracle,53
0.31976378,0.3199979066848755,0.027017789,0.25023646868765353,0.2673317901790142,0.37377138435840607,0.3900772723555564,0.21477808,0.43177548,observed,53
0.3213362991809845,0.321415513753891,0.042423139174888096,0.21142366111278535,0.23785784505307675,0.4039811328053475,0.4299139495193958,0.12351752817630768,0.5320281386375427,cut-2S,53
0.32074129581451416,0.317268431186676,0.06658519863653661,0.1773410877585411,0.20423059202730656,0.45536415055394175,0.494634840041399,0.0809980034828186,0.626011073589325,cut-3S,53
0.57239866,0.5721447467803955,0.040710866,0.4665348979830742,0.4939096175134182,0.6539685785770416,0.6795680260658263,0.40767303,0.71195364,plugin,53
0.4916011,0.49174779653549194,0.02619337,0.42418776676058767,0.43999417275190356,0.5431524068117142,0.558954166471958,0.38354087,0.6012093,oracle,54
0.23157942,0.23147432506084442,0.027509443,0.16112213291227817,0.17683642841875552,0.28559728860855105,0.3037554369866848,0.13213114,0.3414152,observed,54
0.22346258163452148,0.22353827953338623,0.03931988916642993,0.1210956458747387,0.14614551998674868,0.300458462536335,0.32549969092011455,0.03683912381529808,0.42781925201416016,cut-2S,54
0.22207900881767273,0.21898604929447174,0.05264102891603098,0.10468630883842707,0.1286754883825779,0.33115564063191416,0.3671411493420601,0.020873339846730232,0.49476754665374756,cut-3S,54
0.42020857,0.4202747642993927,0.040899567,0.31520771607756615,0.3387472130358219,0.5000872150063514,0.5236823874711989,0.26562828,0.5867343,plugin,54
0.51741564,0.5173519849777222,0.027505238,0.44729739278554914,0.4632554456591606,0.5720887020230293,0.5871491861343383,0.42304054,0.6151114,oracle,55
0.25128224,0.2514165937900543,0.02709311,0.17961764037609101,0.19832105077803136,0.3039356738328934,0.3201900652050966,0.14970875,0.35654062,observed,55
0.24369516968727112,0.24375078082084656,0.044942408695233416,0.12715813353657723,0.15532710663974286,0.33160350024700164,0.3597146406769753,0.015216468833386898,0.46058183908462524,cut-2S,55
0.24421535432338715,0.24043303728103638,0.0633926615616895,0.10429721739143133,0.13239298537373542,0.37527807503938687,0.4154836086928845,0.010962177999317646,0.5648002028465271,cut-3S,55
0.47665897,0.4771372973918915,0.04691759,0.3547237020730972,0.3843682825565338,0.5674575880169869,0.5947069969773292,0.28198698,0.6593606,plugin,55
0.49849296,0.4984557628631592,0.027986128,0.4256890031695366,0.4440178953111172,0.5543647393584251,0.571385588645935,0.3827647,0.6087607,oracle,56
0.22419316,0.22429856657981873,0.02657291,0.15413780964910984,0.17218113765120507,0.27605415880680084,0.291656738370657,0.08894937,0.32770747,observed,56
0.23608487844467163,0.23626106977462769,0.042027002934581,0.126112846955657,0.15313533768057824,0.3179493941366673,0.34367220222949985,0.0341285802423954,0.4425763189792633,cut-2S,56
0.23687300086021423,0.23312857747077942,0.056748573559310886,0.10938449338078499,0.1362497478723526,0.3552949450910092,0.39292738094925883,0.018068328499794006,0.5220860838890076,cut-3S,56
0.45507324,0.4555976390838623,0.042705603,0.3443652836978435,0.37098461389541626,0.5381042152643204,0.5640724089741702,0.23481156,0.6043018,plugin,56
0.5099603,0.5103410482406616,0.026220761,0.4426038146018982,0.4575682133436203,0.5607517719268799,0.5773114025592802,0.403425,0.6051443,oracle,57
0.22083394,0.22092381119728088,0.029223925,0.14536400206387043,0.163621873781085,0.2780514411628246,0.29655774101614946,0.11157036,0.35035673,observed,57
0.2618565559387207,0.26191312074661255,0.04580273608483906,0.14295524053275585,0.17197707742452623,0.3513904236257076,0.37993981882929806,0.040134407579898834,0.47167477011680603,cut-2S,57
0.261834055185318,0.2583438456058502,0.05902707349339614,0.12878429748117923,0.15689922198653222,0.38471964076161386,0.424552695453167,0.0027766975108534098,0.6037864685058594,cut-3S,57
0.51824224,0.5190447568893433,0.046822507,0.3933471363782883,0.4265420585870743,0.6103866010904312,0.638527455031871,0.34966886,0.7026478,plugin,57
0.5057358,0.5057099461555481,0.02472187,0.44391309782862665,0.4575044125318527,0.5548172667622566,0.5689450219273565,0.3979601,0.59573656,oracle,58
0.22500381,0.2253943383693695,0.028606327,0.1518775248527527,0.1687845926731825,0.28138836547732354,0.29772793263196945,0.11619015,0.3277304,observed,58
0.23974920809268951,0.23985186219215393,0.04393373669421157,0.1257091821730137,0.15316792465746404,0.32569068744778634,0.3524350915849209,0.014282671734690666,0.46019214391708374,cut-2S,58
0.24016574025154114,0.23569020628929138,0.05956203506043536,0.11076437655836344,0.13641773574054242,0.36548103615641603,0.4068253669142723,0.025549890473484993,0.5436530113220215,cut-3S,58
0.47954854,0.4795319437980652,0.045291755,0.3641872362792492,0.3898869872093201,0.5681105583906174,0.5944300147891044,0.3109168,0.6694412,plugin,58
0.4697392,0.4697149991989136,0.030807704,0.39147553846240046,0.4094674661755562,0.5298804119229317,0.5493446615338323,0.33062932,0.5859031,oracle,59
0.16815728,0.1682344675064087,0.02902357,0.09073945954442024,0.11150356587022543,0.22485433854162692,0.244422420039773,0.06462716,0.28024068,observed,59
0.19063226878643036,0.19061943888664246,0.04674933918989341,0.07000875003635883,0.09910943657159806,0.28256577253341675,0.3116815280914307,-0.042306963354349136,0.41816163063049316,cut-2S,59
0.18938644230365753,0.18651100993156433,0.05506310989429048,0.061238305959850546,0.08940312396734953,0.3040244981646538,0.34218735083937646,-0.031964853405952454,0.4864702820777893,cut-3S,59
0.40149158,0.40115174651145935,0.051772706,0.26826391845941544,0.3009214550256729,0.5034798920154572,0.5380733194947238,0.20120499,0.5879046,plugin,59
0.52268094,0.52259361743927,0.02730883,0.45364324629306796,0.46941004022955896,0.5765245422720909,0.594389741718769,0.41892296,0.6315927,oracle,60
0.21767983,0.21730433404445648,0.028327648,0.14567815214395524,0.16274401880800723,0.2741179339587688,0.2931987981498241,0.09693463,0.3374606,observed,60
0.24035577476024628,0.2405121922492981,0.05364492571779245,0.10111955687403679,0.1349692214280367,0.3449094466865063,0.37723569691181186,-0.04402054101228714,0.492953360080719,cut-2S,60
0.23957526683807373,0.23638129234313965,0.0670962695075218,0.08524207849055529,0.11795617360621691,0.37771499305963524,0.4223882533609868,-0.030716974288225174,0.5771827101707458,cut-3S,60
0.5499791,0.5491083860397339,0.05986006,0.39462592199444774,0.4339771993458271,0.669048298895359,0.7117941114306447,0.284492,0.7950069,plugin,60
0.42491704,0.4248140752315521,0.02711411,0.3528421513736248,0.3709610655903816,0.47760144248604774,0.49352275729179373,0.3254869,0.53014964,oracle,61
0.17026237,0.17032888531684875,0.027756298,0.09682941004633903,0.11596501357853413,0.2250650834292173,0.24069178812205758,0.05262146,0.27438956,observed,61
0.18189619481563568,0.1820424497127533,0.040491813398238985,0.07674643903970718,0.10217813551425935,0.26082644164562224,0.2859408606588841,-0.02551274001598358,0.3949776887893677,cut-2S,61
0.18239222466945648,0.1796211153268814,0.049314698027773385,0.0685306604579091,0.09334604516625404,0.2861486703157425,0.32221244096755985,-0.033990465104579926,0.4800027906894684,cut-3S,61
0.37032995,0.3700571656227112,0.043981172,0.25717537239193916,0.28441625609993937,0.45697527527809145,0.48427682355046264,0.18877684,0.53569216,plugin,61
0.47748476,0.47757941484451294,0.028036226,0.4049167212843895,0.4216481611132622,0.5327698096632957,0.5508646798133849,0.36599994,0.57932776,oracle,62
0.25500157,0.2554451525211334,0.028725645,0.18218521863222123,0.19789310842752456,0.3110010370612144,0.33057029426097867,0.15133637,0.3600311,observed,62
0.25956791639328003,0.2594505548477173,0.04317997667881519,0.14848539143800735,0.1751126181334257,0.3444774769246578,0.37202097281813623,0.06051449477672577,0.4685571789741516,cut-2S,62
0.25955691933631897,0.25518709421157837,0.058746990716178685,0.13224937655031682,0.1572659470140934,0.3827711418271065,0.42167960420250894,0.05142850801348686,0.5470108389854431,cut-3S,62
0.46203068,0.46225279569625854,0.04257177,0.3526265515387058,0.3775320664048195,0.5437853842973709,0.5697566333413122,0.30246976,0.6488936,plugin,62
0.568773,0.568550705909729,0.026110912,0.5035497778654099,0.5180929094552994,0.6195914879441261,0.6349064663052558,0.47296458,0.6861482,oracle,63
0.22742914,0.22740475833415985,0.03159295,0.14715484365820886,0.1657551322132349,0.2882484182715416,0.3090000009536743,0.10189369,0.3510169,observed,63
0.22398686408996582,0.22397679090499878,0.050204904868232966,0.09463523358106612,0.12570805810391902,0.32246489003300666,0.3534697885811329,-0.017574472352862358,0.4584106504917145,cut-2S,63
0.22557196021080017,0.22112300992012024,0.06519856546319594,0.08111750848591327,0.11087035443633794,0.36265930980443956,0.40838640332221987,-0.026454800739884377,0.5639066696166992,cut-3S,63
0.45131007,0.45103129744529724,0.054005135,0.3163851760327816,0.3478274650871754,0.556400603055954,0.5871242439746854,0.24442051,0.66024727,plugin,63
0.5076006,0.507716178894043,0.032702502,0.42232003808021545,0.443541894108057,0.571328181028366,0.5921097317337987,0.38054416,0.6418852,oracle,64
0.18167256,0.1818789541721344,0.033226427,0.09760883692651987,0.1166404353454709,0.2467151928693056,0.2678692343831062,0.05671437,0.32744557,observed,64
0.19457733631134033,0.19462573528289795,0.055495562048205785,0.05075858037918806,0.08568535968661309,0.303040811419487,0.3368357437849045,-0.16192618012428284,0.45725446939468384,cut-2S,64
0.19372761249542236,0.19017982482910156,0.06464319306725358,0.04480316437780857,0.07696117144078016,0.3282149262726307,0.37175585091114044,-0.051635656505823135,0.5183942914009094,cut-3S,64
0.43039823,0.43069154024124146,0.062299535,0.2695659638941288,0.308322287350893,0.5529401272535324,0.590179330408573,0.17211555,0.6896257,plugin,64
0.5114033,0.5112638473510742,0.028624194,0.4385195952653885,0.4553421288728714,0.567280039191246,0.5843787154555319,0.39590746,0.6160913,oracle,65
0.21697721,0.21689681708812714,0.0321895,0.1363016615062952,0.15375504828989506,0.2804908774793148,0.3005629259347915,0.10180183,0.33296773,observed,65
0.23377540707588196,0.2337695062160492,0.05287711708216503,0.0968587115034461,0.12996187657117844,0.3375279903411865,0.3707328152656555,-0.01975085213780403,0.4923907220363617,cut-2S,65
0.23287121951580048,0.22872483730316162,0.06590223868620013,0.08254931356757879,0.11490614078938961,0.3708716705441475,0.41740678489208227,-0.044568292796611786,0.5960612297058105,cut-3S,65
0.53728235,0.536846399307251,0.0591908,0.38561555579304696,0.42083594352006914,0.6557470142841338,0.6922634091973304,0.32376382,0.74686825,plugin,65
0.45888084,0.45848989486694336,0.02758947,0.3871768586337566,0.4050872832536697,0.5136046096682548,0.5296452391147612,0.35653195,0.57025176,oracle,66
0.23385458,0.2340184897184372,0.029593019,0.15843977145850657,0.17652528546750546,0.2921139173209667,0.3120161326229568,0.10329383,0.35733214,observed,66
0.20789560675621033,0.2079174816608429,0.04194315876936072,0.09884718388319015,0.12579576373100282,0.2903156764805317,0.31684590339660645,-0.004160644020885229,0.4115312099456787,cut-2S,66
0.20751692354679108,0.2048768699169159,0.052602341767998016,0.08641896326094865,0.11234474182128906,0.31610777974128723,0.3515438409149647,-0.0018624295480549335,0.4840177893638611,cut-3S,66
0.40681127,0.4066517949104309,0.04450022,0.2939065673947334,0.32051523253321645,0.4935906559228897,0.5227648144960403,0.21594484,0.5855633,plugin,66
0.49705252,0.4967857599258423,0.025004825,0.4321614997088909,0.4482372671365738,0.5460647419095039,0.5647772124409675,0.3831261,0.5886113,oracle,67
0.22803894,0.22805917263031006,0.030241078,0.1507348982989788,0.16847887113690377,0.2876675620675087,0.30777191892266254,0.11176445,0.355129,observed,67
0.2588980197906494,0.259013831615448,0.04305982592429965,0.14745019435882567,0.17436097227036954,0.343210468441248,0.37010167181491854,0.03514399752020836,0.46492066979408264,cut-2S,67
0.26012444496154785,0.25683721899986267,0.057187422993928254,0.1321258320659399,0.15806010365486145,0.3780069947242737,0.4146387405693531,0.029565224424004555,0.6052553057670593,cut-3S,67
0.47160506,0.4719563126564026,0.042720493,0.3611489529907703,0.3891079187393188,0.555814291536808,0.5828648716211319,0.293375,0.6524359,plugin,67
0.53292453,0.5329350233078003,0.028135436,0.460963301807642,0.47827292382717135,0.5891025364398956,0.605236976444721,0.42029828,0.6438482,oracle,68
0.21212731,0.21226727962493896,0.029158909,0.13749522760510444,0.1538347892463207,0.26944700106978414,0.2868446508049965,0.08611085,0.31803945,observed,68
0.23376542329788208,0.23393094539642334,0.04474785810009161,0.11728140540421009,0.14546890035271645,0.3209016650915146,0.3477291464805603,0.02481008879840374,0.4563705325126648,cut-2S,68
0.23371809720993042,0.2298198938369751,0.05771928248033281,0.10536834198981523,0.13170656114816667,0.3548982247710228,0.3944604988396168,0.00344032421708107,0.5228375792503357,cut-3S,68
0.47940797,0.47935593128204346,0.04641973,0.3611163994669914,0.38827792182564735,0.5702270969748497,0.596311254799366,0.2973268,0.66117144,plugin,68
0.5477339,0.5477458238601685,0.026959034,0.4769941632449627,0.494858368486166,0.6009788379073143,0.6189440110325811,0.44584104,0.6522089,oracle,69
0.2527791,0.2528320550918579,0.03216841,0.16771951220929623,0.1898635931313038,0.3166730932891369,0.3364722731709479,0.12336734,0.3628373,observed,69
