idx,mean,median,true,bias,std,RMSE,MAE,q025,q975,covering,mean_ind_cover,method,estimand
262.0,1.074,1.0730001,1.0,0.074,0.034,0.23,0.185,1.006,1.1400001,0.0,0.23600002,Linear_1S,dynamic
262.0,0.97800004,0.98,1.0,-0.022000002,0.055000003,0.26500002,0.19800001,0.86300004,1.0830001,1.0,0.508,GP_1S,dynamic
262.0,4.1980004,4.1980004,3.9160001,0.282,0.135,0.38900003,0.321,3.9310002,4.46,0.0,0.446,Linear_1S,stoch
262.0,3.6250002,3.6310003,3.9160001,-0.291,0.245,0.49500003,0.36900002,3.1250002,4.086,1.0,0.864,GP_1S,stoch
317.0,1.0890001,1.0890001,1.0220001,0.067,0.029000001,0.075,0.068,1.0320001,1.146,0.0,0.104,Linear_oracle,dynamic
317.0,1.0400001,1.0400001,1.0220001,0.018000001,0.041,0.246,0.15100001,0.95900005,1.1220001,1.0,0.40800002,GP_oracle,dynamic
317.0,4.2260003,4.2260003,3.9680002,0.25800002,0.112,0.272,0.259,4.006,4.447,0.0,0.002,Linear_oracle,stoch
317.0,4.0360003,4.039,3.9680002,0.068,0.16000001,0.50200003,0.33600003,3.7150002,4.342,1.0,0.75200003,GP_oracle,stoch
317.0,0.85700005,0.85700005,1.0220001,-0.165,0.055000003,0.358,0.279,0.74700004,0.966,0.0,0.298,Linear_observed,dynamic
317.0,0.68600005,0.68500006,1.0220001,-0.33600003,0.055000003,0.59900004,0.51000005,0.57900006,0.794,0.0,0.22000001,GP_observed,dynamic
317.0,3.114,3.114,3.9680002,-0.85400003,0.193,1.138,0.887,2.732,3.4940002,0.0,0.30800003,Linear_observed,stoch
317.0,3.4010003,3.4,3.9680002,-0.56700003,0.216,1.44,1.243,2.9750001,3.8260002,0.0,0.23,GP_observed,stoch
317.0,0.94200003,0.94000006,1.0220001,-0.080000006,0.043,0.23500001,0.18800001,0.86300004,1.0320001,1.0,0.934,Linear_3S,dynamic
317.0,4.833,4.835,1.0220001,3.811,0.112,4.2660003,3.811,4.6070004,5.046,0.0,0.316,GP_3S,dynamic
317.0,3.7050002,3.6980002,3.9680002,-0.263,0.15300001,0.37600002,0.30200002,3.426,4.031,1.0,0.89800006,Linear_3S,stoch
317.0,2.917,2.914,3.9680002,-1.051,0.231,1.1910001,1.052,2.4720001,3.3720002,0.0,0.63000005,GP_3S,stoch
317.0,1.059,1.059,1.0220001,0.037,0.034,0.224,0.179,0.99100006,1.125,1.0,0.264,Linear_1S,dynamic
317.0,1.011,1.0070001,1.0220001,-0.011000001,0.063,0.323,0.23600002,0.89500004,1.1500001,1.0,0.504,GP_1S,dynamic
317.0,4.1660004,4.1660004,3.9680002,0.19800001,0.133,0.337,0.268,3.9010003,4.425,1.0,0.55200005,Linear_1S,stoch
317.0,3.8680003,3.8710003,3.9680002,-0.1,0.238,0.57600003,0.36100003,3.387,4.3250003,1.0,0.93600005,GP_1S,stoch
372.0,1.1850001,1.1850001,1.1040001,0.081,0.029000001,0.093,0.082,1.128,1.2420001,0.0,0.116000004,Linear_oracle,dynamic
372.0,1.1450001,1.143,1.1040001,0.041,0.040000003,0.13000001,0.095000006,1.072,1.2310001,1.0,0.66400003,GP_oracle,dynamic
372.0,4.263,4.263,3.966,0.29700002,0.104,0.314,0.29700002,4.058,4.4690003,0.0,0.0,Linear_oracle,stoch
372.0,3.9300003,3.9300003,3.966,-0.036000002,0.158,0.22900002,0.16800001,3.6180003,4.2400002,1.0,0.98,GP_oracle,stoch
372.0,0.89300007,0.89300007,1.1040001,-0.21100001,0.061000004,0.39000002,0.30600002,0.77000004,1.0120001,0.0,0.28800002,Linear_observed,dynamic
372.0,0.549,0.549,1.1040001,-0.555,0.075,0.70400006,0.62100005,0.404,0.69600004,0.0,0.16000001,GP_observed,dynamic
372.0,2.9080002,2.9090002,3.966,-1.0580001,0.193,1.3100001,1.0660001,2.523,3.285,0.0,0.21200001,Linear_observed,stoch
372.0,3.443,3.4410002,3.966,-0.523,0.23400001,1.7240001,1.514,2.989,3.9040003,0.0,0.186,GP_observed,stoch
372.0,1.077,1.075,1.1040001,-0.027,0.043,0.22900002,0.17600001,0.99600005,1.167,1.0,0.95000005,Linear_3S,dynamic
372.0,4.795,4.796,1.1040001,3.6910002,0.116000004,4.1390004,3.6920002,4.565,5.019,0.0,0.344,GP_3S,dynamic
372.0,3.9420002,3.9370003,3.966,-0.024,0.143,0.25,0.19600001,3.676,4.2450004,1.0,0.98600006,Linear_3S,stoch
372.0,2.799,2.8000002,3.966,-1.167,0.24900001,1.2870001,1.167,2.3160002,3.2870002,0.0,0.70000005,GP_3S,stoch
372.0,1.187,1.187,1.1040001,0.083000004,0.034,0.245,0.19500001,1.1220001,1.253,0.0,0.24000001,Linear_1S,dynamic
372.0,1.1450001,1.141,1.1040001,0.041,0.071,0.34800002,0.261,1.0120001,1.302,1.0,0.55,GP_1S,dynamic
372.0,4.352,4.3510003,3.966,0.386,0.124000005,0.47400004,0.40300003,4.109,4.597,0.0,0.264,Linear_1S,stoch
372.0,4.043,4.0480003,3.966,0.07700001,0.289,0.605,0.42700002,3.4650002,4.602,1.0,0.88600004,GP_1S,stoch
427.0,1.3790001,1.3790001,1.348,0.031000001,0.035,0.036000002,0.031000001,1.3110001,1.4490001,1.0,1.0,Linear_oracle,dynamic
427.0,1.4030001,1.4020001,1.348,0.055000003,0.046000004,0.266,0.18800001,1.315,1.4970001,1.0,0.354,GP_oracle,dynamic
427.0,4.0420003,4.04,3.9510002,0.091000006,0.102000006,0.094000004,0.091000006,3.844,4.2440004,1.0,1.0,Linear_oracle,stoch
427.0,4.013,4.0140004,3.9510002,0.062000003,0.155,0.55700004,0.36400002,3.7020001,4.3120003,1.0,0.708,GP_oracle,stoch
427.0,1.087,1.0860001,1.348,-0.261,0.079,0.49400002,0.40500003,0.93000007,1.243,0.0,0.268,Linear_observed,dynamic
427.0,0.697,0.697,1.348,-0.651,0.091000006,0.81500006,0.72800004,0.518,0.87600005,0.0,0.14600001,GP_observed,dynamic
427.0,2.9580002,2.9570003,3.9510002,-0.99300003,0.202,1.2700001,1.0120001,2.5530002,3.3580003,0.0,0.256,Linear_observed,stoch
427.0,3.4640002,3.4620001,3.9510002,-0.48700002,0.22900002,1.7,1.4820001,3.0130002,3.9180002,0.0,0.178,GP_observed,stoch
427.0,1.281,1.279,1.348,-0.067,0.052,0.286,0.224,1.184,1.389,1.0,0.89800006,Linear_3S,dynamic
427.0,4.9740005,4.9750004,1.348,3.6260002,0.109000005,4.138,3.6260002,4.756,5.183,0.0,0.372,GP_3S,dynamic
427.0,3.7510002,3.7460003,3.9510002,-0.2,0.13800001,0.34600002,0.277,3.4930003,4.043,1.0,0.89000005,Linear_3S,stoch
427.0,3.005,3.0010002,3.9510002,-0.94600004,0.19600001,1.116,0.95100003,2.627,3.3950002,0.0,0.61200005,GP_3S,stoch
427.0,1.4080001,1.4080001,1.348,0.060000002,0.044000003,0.30100003,0.23900001,1.3230001,1.4940001,1.0,0.22600001,Linear_1S,dynamic
427.0,1.32,1.3210001,1.348,-0.028,0.060000002,0.40300003,0.30200002,1.1980001,1.4350001,1.0,0.42400002,GP_1S,dynamic
427.0,4.118,4.118,3.9510002,0.16700001,0.126,0.32700002,0.263,3.8710003,4.3650002,1.0,0.518,Linear_1S,stoch
427.0,3.578,3.5800002,3.9510002,-0.37300003,0.21000001,0.68,0.48900002,3.1590002,3.9850001,1.0,0.65000004,GP_1S,stoch
482.0,1.1170001,1.1170001,1.074,0.043,0.031000001,0.051000003,0.046000004,1.056,1.1780001,1.0,1.0,Linear_oracle,dynamic
482.0,1.0580001,1.059,1.074,-0.016,0.041,0.22000001,0.119,0.97400004,1.1350001,1.0,0.72,GP_oracle,dynamic
482.0,3.9510002,3.9510002,3.8090003,0.142,0.106000006,0.15200001,0.143,3.742,4.163,1.0,1.0,Linear_oracle,stoch
482.0,3.551,3.5540001,3.8090003,-0.25800002,0.157,0.46800002,0.293,3.239,3.8560002,1.0,0.846,GP_oracle,stoch
482.0,0.85600007,0.85600007,1.074,-0.21800001,0.053000003,0.39100003,0.316,0.75200003,0.9620001,0.0,0.24400002,Linear_observed,dynamic
482.0,0.591,0.59000003,1.074,-0.483,0.055000003,0.768,0.65800005,0.48400003,0.698,0.0,0.128,GP_observed,dynamic
482.0,2.982,2.9810002,3.8090003,-0.827,0.17600001,1.098,0.851,2.64,3.3300002,0.0,0.286,Linear_observed,stoch
482.0,3.255,3.256,3.8090003,-0.554,0.177,1.613,1.391,2.9150002,3.604,0.0,0.192,GP_observed,stoch
482.0,0.99500006,0.994,1.074,-0.079,0.042000003,0.25800002,0.2,0.91600007,1.079,1.0,0.92,Linear_3S,dynamic
482.0,4.5740004,4.5750003,1.074,3.5000002,0.109000005,3.9850001,3.5000002,4.355,4.782,0.0,0.374,GP_3S,dynamic
482.0,3.4750001,3.4710002,3.8090003,-0.33400002,0.125,0.43400002,0.36400002,3.2350001,3.729,0.0,0.79600006,Linear_3S,stoch
482.0,2.6100001,2.6090002,3.8090003,-1.199,0.20700002,1.276,1.199,2.207,3.022,0.0,0.42200002,GP_3S,stoch
482.0,1.11,1.11,1.074,0.036000002,0.034,0.24700001,0.19700001,1.0430001,1.177,1.0,0.266,Linear_1S,dynamic
482.0,1.033,1.034,1.074,-0.041,0.063,0.289,0.21900001,0.90400004,1.1580001,1.0,0.52400005,GP_1S,dynamic
482.0,3.8550003,3.8560002,3.8090003,0.046000004,0.11400001,0.279,0.22000001,3.6310003,4.079,1.0,0.568,Linear_1S,stoch
482.0,3.4220002,3.426,3.8090003,-0.38700002,0.22600001,0.52500004,0.42100003,2.9580002,3.8460002,1.0,0.744,GP_1S,stoch
537.0,0.9620001,0.9620001,0.989,-0.027,0.028,0.078,0.027,0.90700006,1.0170001,1.0,0.91,Linear_oracle,dynamic
537.0,0.91400003,0.91400003,0.989,-0.075,0.044000003,0.179,0.135,0.827,1.003,1.0,0.92200005,GP_oracle,dynamic
537.0,3.782,3.7810001,3.9,-0.11800001,0.10700001,0.11800001,0.117000006,3.5720003,3.9930003,1.0,1.0,Linear_oracle,stoch
537.0,3.5040002,3.5040002,3.9,-0.39600003,0.16600001,0.43,0.409,3.1750002,3.8300002,0.0,0.41400003,GP_oracle,stoch
537.0,0.624,0.624,0.989,-0.365,0.045,0.47800002,0.39600003,0.535,0.712,0.0,0.112,Linear_observed,dynamic
537.0,0.42900002,0.42800003,0.989,-0.56,0.079,0.651,0.56600004,0.275,0.582,0.0,0.18400002,GP_observed,dynamic
537.0,2.6030002,2.6030002,3.9,-1.297,0.18200001,1.5320001,1.299,2.2470002,2.959,0.0,0.112,Linear_observed,stoch
537.0,3.1090002,3.1100001,3.9,-0.791,0.22700001,1.6340001,1.445,2.673,3.5570002,0.0,0.192,GP_observed,stoch
537.0,0.81900007,0.818,0.989,-0.17,0.036000002,0.30400002,0.23700002,0.75000006,0.89100003,0.0,0.78800005,Linear_3S,dynamic
537.0,4.4680004,4.4680004,0.989,3.479,0.098000005,3.953,3.479,4.275,4.657,0.0,0.4,GP_3S,dynamic
537.0,3.4060001,3.4050002,3.9,-0.49400002,0.133,0.58000004,0.50200003,3.1520002,3.673,0.0,0.55,Linear_3S,stoch
537.0,2.5560002,2.5540001,3.9,-1.3440001,0.223,1.4330001,1.3440001,2.1230001,2.9950001,0.0,0.3,GP_3S,stoch
537.0,0.90900004,0.90900004,0.989,-0.080000006,0.031000001,0.25800002,0.20400001,0.84800005,0.96900004,0.0,0.192,Linear_1S,dynamic
537.0,0.855,0.855,0.989,-0.134,0.054,0.30200002,0.23300001,0.75000006,0.9620001,0.0,0.48200002,GP_1S,dynamic
537.0,3.772,3.772,3.9,-0.128,0.126,0.30400002,0.245,3.522,4.018,1.0,0.57000005,Linear_1S,stoch
537.0,3.357,3.361,3.9,-0.54300004,0.24800001,0.712,0.554,2.857,3.821,0.0,0.64000005,GP_1S,stoch
